"pcp-dstat 5.3.6 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","server7",,,,"User:","ahmet"
"Cmdline:","dstat --epoch -m --all -l --noheaders --nocolor --output hazelcast-simulator/workers/180128a5b39e75d75dfa60b9833d3d478f0f05db/A1_dstat.csv 5",,,,"Date:","23 Dec 2022 08:02:08 UTC"
"epoch","memory usage",,,,"total usage",,,,,"dsk/total",,"net/total",,"paging",,"system",,"load avg",,
1671782603,3667776,777284856,2265960,8116336,0.005,0.010,99.970,0,0,0,12.000,1144.000,57.200,0,0,1108,2050,0.020,0.030,0.160
1671782608,3667012,777285620,2265960,8116336,0.010,0,99.961,0,0,0,8.000,105.601,16.200,0,0,1005,1892,0.100,0.050,0.160
1671782613,3666348,777286124,2265960,8116496,0.010,0.015,99.969,0,0,0,8.800,31877.411,1837.578,0,0,1319,2200,0.090,0.050,0.160
1671782618,3665328,777287140,2265960,8116500,0.005,0.005,99.961,0,0,0,43.201,645.409,181.802,0,0,1048,1993,0.080,0.050,0.160
1671782623,3663932,777288408,2265960,8116628,0.005,0.005,99.965,0,0,0,12.000,32958.881,1490.795,0,0,1318,2289,0.080,0.050,0.160
1671782628,3662880,777289172,2265960,8116916,0.015,0.015,99.941,0,0,0,23.200,59409.945,1942.811,0,0,1426,2427,0.070,0.050,0.160
1671782633,3661100,777289960,2265960,8117908,0.005,0.015,99.940,0,0,0,10.400,167013.632,5022.377,0,0,2370,3577,0.070,0.050,0.160
1671782638,3659420,777290740,2265960,8118808,0.020,0.010,99.955,0,0,0,11.200,211343.245,6298.225,0,0,2214,3380,0.060,0.040,0.160
1671782643,3657912,777292024,2265960,8119032,0.005,0.010,99.950,0,0,0,8.000,92309.468,3270.388,0,0,1634,2644,0.060,0.040,0.160
1671782648,3655588,777293064,2265960,8120316,0.035,0.005,99.910,0,0,0,12.000,264973.677,7854.614,0,0,2655,3836,0.050,0.040,0.160
1671782653,3654256,777292796,2265960,8121916,0.030,0.040,99.900,0,0,0,775.998,235707.587,6918.782,0,0,3266,4829,0.050,0.040,0.160
1671782658,3658480,777288136,2265960,8122352,0.070,0.070,99.802,0.005,0,0,571.185,189721.991,5774.848,0,0,7812,3773,0.040,0.040,0.160
1671782663,3657908,777287204,2265960,8123856,0.020,0.015,99.918,0,0,0,64.802,245780.787,7530.602,0,0,3260,4615,0.040,0.040,0.150
1671782668,3656372,777288220,2265960,8124376,0.005,0.010,99.951,0,0,0,4.800,192072.476,5926.233,0,0,1739,2787,0.040,0.040,0.150
1671782673,3652672,777290064,2265960,8126232,0.020,0.050,99.889,0,0,0,14.400,351761.771,10746.344,0,0,3612,5098,0.030,0.040,0.150
1671782678,3650892,777291072,2265960,8127004,0.025,0.025,99.956,0,0,0,6.400,183265.426,5741.432,0,0,2127,3209,0.030,0.040,0.150
1671782683,3648804,777291784,2265960,8128380,0.015,0.035,99.904,0.005,0,0,1611.989,333663.198,10219.133,0,0,2982,4338,0.030,0.040,0.150
1671782688,3646448,777292152,2265960,8130364,0.025,0.015,99.905,0,0,0,73.600,430683.981,13187.461,0,0,3858,5275,0.020,0.040,0.150
1671782693,3645232,777293168,2265960,8130564,0.010,0.010,99.954,0,0,0,12.800,39994.384,1357.793,0,0,1364,2226,0.020,0.030,0.150
1671782698,3653244,777285124,2265960,8130596,0.190,0.065,99.682,0,0,0,9.599,9435.987,1875.559,0,0,2574,3369,0.020,0.030,0.150
1671782703,3651100,777287172,2265960,8130692,0.010,0.010,99.953,0.005,0,0,164.821,32489.572,2607.735,0,0,1643,2532,0.020,0.030,0.150
1671782708,3650368,777287704,2265960,8130892,0.020,0.025,99.916,0,0,0,8.000,48065.479,11976.469,0,0,1900,2765,0.020,0.030,0.150
1671782713,3648848,777289224,2265960,8130892,0.025,0.005,99.955,0,0,0,52.800,2443.190,3103.788,0,0,1197,2050,0.020,0.030,0.140
1671782718,3648288,777289316,2265960,8131360,0.035,0.030,99.914,0,0,0,447.197,83915.962,2557.781,0,0,1665,2709,0.010,0.030,0.140
1671782723,3647736,777289164,2265960,8132064,0.015,0.030,99.936,0,0,0,27.200,109147.142,3733.625,0,0,2070,3126,0.010,0.030,0.140
1671782728,3647620,777289184,2265960,8132160,0.025,0,99.970,0,0,0,6.400,61935.223,2090.208,0,0,1170,2229,0.010,0.030,0.140
1671782733,3648660,777286672,2265960,8133632,0.025,0.025,99.915,0,0,0,4.800,311223.106,8926.357,0,0,3066,4390,0.010,0.030,0.140
1671782738,3647948,777287248,2265960,8133768,0,0.005,99.961,0,0,0,5.600,28136.749,875.011,0,0,1163,2139,0.010,0.030,0.140
1671782743,3649376,777284476,2265960,8135112,0.015,0.015,99.903,0,0,0,11.200,198646.345,5770.694,0,0,2933,4341,0.010,0.030,0.140
1671782748,3648856,777284388,2265960,8135720,0.015,0.015,99.957,0,0,0,976.818,228146.507,6971.925,0,0,1837,2949,0.010,0.030,0.140
1671782753,3626884,777305496,2265960,8136584,0.010,0.030,99.935,0,0,0,26.400,108608.135,3379.598,0,0,2153,3270,0.010,0.030,0.140
1671782758,3626468,777304756,2265960,8137740,0.025,0.020,99.928,0,0,0,6.400,329241.204,10213.523,0,0,2613,3915,0.010,0.030,0.140
1671782763,3626340,777304596,2265960,8138028,0.010,0.010,99.956,0,0,0,11.200,32784.656,1000.759,0,0,1501,2514,0,0.020,0.130
1671782768,3627024,777302212,2265960,8139728,0.025,0.025,99.913,0,0,0,2.400,398220.152,12255.731,0,0,3311,4742,0,0.020,0.130
1671782773,3626860,777301800,2265960,8140304,0.005,0.015,99.933,0,0,0,9.600,117900.842,3660.327,0,0,1849,2901,0,0.020,0.130
1671782778,3628732,777298148,2265960,8142084,0.040,0.015,99.879,0,0,0,11.200,313047.294,9557.293,0,0,3518,4938,0,0.020,0.130
1671782783,3631452,777292676,2265960,8144836,0.030,0.040,99.849,0.005,0,0,1743.982,567375.586,17386.616,0,0,4821,6604,0,0.020,0.130
1671782788,3631452,777290048,2265960,8147464,0.030,0.050,99.877,0,0,0,15.200,586951.652,18017.025,0,0,4725,6412,0.080,0.040,0.140
1671782793,3654196,777266136,2265960,8148624,0.195,0.090,99.667,0,0,0,19.198,223143.038,8697.687,0,0,3631,4636,0.080,0.040,0.130
1671782798,3651640,777268688,2265960,8148628,0.010,0.005,99.958,0,0,0,232.831,375.249,97.013,0,0,1197,2154,0.070,0.040,0.130
1671782803,3651640,777268688,2265960,8148628,0.015,0.010,99.943,0.005,0,0,672.790,131.198,0,0,0,1138,2164,0.060,0.040,0.130
1671782808,3651124,777269200,2265960,8148632,0.010,0,99.986,0,0,0,23.200,276.004,30.200,0,0,1032,1941,0.060,0.040,0.130
1671782813,3650368,777269956,2265960,8148632,0,0.010,99.959,0,0,0,4.000,171.198,33.600,0,0,1026,1861,0.050,0.030,0.130
1671782818,3649856,777270468,2265960,8148632,0,0.005,99.971,0,0,0,11.200,259.802,30.200,0,0,1067,1943,0.050,0.030,0.130
1671782823,3649344,777270980,2265960,8148632,0.005,0.015,99.954,0,0,0,29.600,262.397,67.399,0,0,1168,2026,0.040,0.030,0.130
1671782828,4032108,776888096,2265960,8148752,4.879,0.305,94.792,0,0,0,47.194,2800.620,817.289,0,0,7360,45197,0.040,0.030,0.130
1671782833,4014840,776905348,2265960,8148768,0.295,0.040,99.590,0,0,0,29.600,1505.804,1060.003,0,0,2122,7470,0.040,0.030,0.130
1671782838,4031000,776889132,2265960,8148824,1.625,0.195,98.062,0,0,0,108.013,2389.885,9086.283,0,0,10087,51144,0.030,0.030,0.130
1671782843,4027612,776892516,2265960,8148828,0.120,0.020,99.801,0,0,0,16.798,50394.044,283752.749,0,0,2222,7045,0.030,0.030,0.120
1671782848,4284556,776635572,2265960,8148828,9.886,2.506,86.138,0,0,0,14.408,7608156.984,6465360.533,0,0,139271,675086,0.030,0.030,0.120
1671782853,4588804,776331324,2265960,8148828,15.675,6.085,75.316,0,0,0,8.800,26395455.108,22378903.119,0,0,283931,1774914,1.390,0.310,0.210
1671782858,4764336,776155788,2265960,8148832,11.596,4.194,82.210,0,0,0,15.195,14711351.561,12455580.190,0,0,195128,1024267,1.440,0.340,0.220
1671782863,4721352,776198772,2265960,8148832,1.871,0.875,96.709,0,0,0,31.209,749011.054,676317.089,0,0,75153,152375,1.320,0.330,0.220
1671782868,4695888,776224232,2265960,8148836,1.424,0.894,97.072,0,0,0,28.783,930018.765,838570.341,0,0,73098,149301,1.220,0.330,0.220
1671782873,4709116,776211004,2265960,8148836,1.405,0.905,97.081,0,0,0,11.200,947959.734,849621.275,0,0,73883,150409,1.120,0.320,0.220
1671782878,4725508,776194608,2265960,8148840,1.365,0.835,97.251,0,0,0,0,917498.395,824389.836,0,0,71947,146880,1.190,0.350,0.230
1671782883,4713844,776206272,2265960,8148840,1.770,1.070,96.574,0,0,0,12.800,921969.755,823806.608,0,0,72758,149068,1.170,0.360,0.230
1671782888,4721036,776199076,2265960,8148844,1.385,0.840,97.251,0,0,0,12.800,968469.954,869788.584,0,0,74054,153496,1.080,0.350,0.230
1671782893,4736064,776184048,2265960,8148844,1.375,0.875,97.335,0.005,0,0,12.800,923336.539,822799.598,0,0,71843,147932,1.150,0.380,0.240
1671782898,4726844,776193208,2265960,8148904,1.431,0.916,97.249,0,0,0,15.211,954849.963,863211.933,0,0,75019,154099,1.060,0.380,0.240
1671782903,4727216,776192836,2265960,8148904,1.424,0.919,97.273,0,0,0,15.988,960094.202,861869.066,0,0,74525,154485,1.060,0.390,0.250
1671782908,4738136,776181916,2265960,8148904,1.340,0.935,97.370,0,0,0,10.399,757331.116,681558.286,0,0,73635,153094,0.970,0.380,0.240
1671782913,4735324,776184728,2265960,8148904,1.305,0.960,97.235,0,0,0,12.000,948004.735,853429.981,0,0,72104,150846,0.890,0.370,0.240
1671782918,4777368,776142676,2265960,8148912,1.740,1.090,96.605,0,0,0,8.800,951500.413,853920.443,0,0,73660,152700,0.900,0.380,0.250
1671782923,4778792,776141252,2265960,8148912,1.355,0.790,97.314,0,0,0,16.803,952044.199,854870.745,0,0,73354,152994,0.830,0.380,0.250
1671782928,4778208,776141836,2265960,8148912,1.166,0.836,97.419,0,0,0,26.420,963087.687,863832.830,0,0,72652,151499,0.840,0.390,0.250
1671782933,4771520,776148524,2265960,8148912,1.309,0.814,97.423,0,0,0,15.186,943164.287,840681.892,0,0,72038,152994,0.780,0.380,0.250
1671782938,4783780,776136260,2265960,8148916,1.391,0.886,97.299,0,0,0,8.807,971383.400,875813.194,0,0,73270,155473,1.270,0.490,0.290
1671782943,4795092,776124948,2265960,8148916,1.739,0.839,96.864,0,0,0,12.790,952773.446,857092.097,0,0,73576,155254,1.170,0.480,0.280
1671782948,4793524,776126512,2265960,8148920,1.310,0.840,97.353,0,0,0,12.000,955244.186,860343.387,0,0,72532,151191,1.320,0.520,0.300
1671782953,4790680,776129356,2265960,8148920,1.325,0.815,97.290,0,0,0,15.200,746083.235,665033.927,0,0,72188,149275,1.210,0.520,0.300
1671782958,4788796,776131184,2265960,8148976,1.391,0.901,97.317,0,0,0,16.013,951514.813,854945.555,0,0,72196,149452,1.120,0.510,0.290
1671782963,4784248,776135732,2265960,8148976,1.354,0.864,97.338,0,0,0,16.787,964889.681,858590.088,0,0,73669,152785,1.110,0.520,0.300
1671782968,4781464,776138512,2265960,8148980,1.775,0.835,96.862,0,0,0,10.400,945343.651,847246.613,0,0,72949,151284,3.260,0.970,0.450
1671782973,4776740,776143236,2265960,8148980,1.230,0.860,97.421,0,0,0,12.003,948743.313,856946.415,0,0,71920,148600,3,0.960,0.440
1671782978,4771296,776148676,2265960,8148984,1.390,0.835,97.300,0,0,0,13.597,939329.977,845136.592,0,0,72547,151096,2.840,0.960,0.450
1671782983,4769980,776149988,2265960,8148988,1.286,0.871,97.310,0,0,0,17.614,958535.014,850765.280,0,0,72392,150497,2.610,0.940,0.450
1671782988,4747008,776172960,2265960,8148988,1.814,0.894,96.787,0,0,0,30.377,949542.324,852972.306,0,0,74487,153603,2.400,0.920,0.440
1671782993,4742972,776176996,2265960,8148988,1.235,0.860,97.363,0,0,0,15.200,763891.272,685528.557,0,0,74595,152927,2.210,0.910,0.440
1671782998,4741648,776178316,2265960,8148992,1.300,0.810,97.425,0,0,0,14.405,955995.387,856585.717,0,0,72820,152966,2.110,0.910,0.440
1671783003,4749612,776170352,2265960,8148992,1.301,0.931,97.328,0,0,0,12.010,956429.457,861314.812,0,0,72884,150653,2.260,0.960,0.460
1671783008,4759476,776160484,2265960,8148996,1.354,0.974,97.179,0,0,0,14.387,988914.402,893233.603,0,0,75342,158284,2.080,0.950,0.460
1671783013,4768180,776151780,2265960,8148996,1.760,0.855,96.706,0,0,0,11.998,955147.364,858773.996,0,0,73249,152639,1.910,0.930,0.460
1671783018,4771388,776148488,2265960,8149080,1.336,0.841,97.274,0,0,0,18.412,936312.621,840177.156,0,0,71518,148053,1.760,0.910,0.450
1671783023,4772828,776147048,2265960,8149080,1.250,0.905,97.290,0,0,0,15.200,944629.911,842646.948,0,0,72421,150539,1.620,0.900,0.450
1671783028,4773812,776146060,2265960,8149084,1.265,0.860,97.415,0,0,0,16.002,950668.679,857605.219,0,0,72690,149885,1.490,0.880,0.450
1671783033,4781876,776137996,2265960,8149084,1.929,0.904,96.652,0,0,0,12.790,954408.804,860490.288,0,0,75325,155177,1.530,0.900,0.460
1671783038,4789920,776129952,2265960,8149084,1.345,0.855,97.293,0,0,0,12.000,780590.872,699416.761,0,0,74436,155982,1.410,0.890,0.450
1671783043,4790496,776129376,2265960,8149084,1.275,0.845,97.427,0,0,0,12.000,953838.332,848034.543,0,0,72772,153335,1.300,0.870,0.450
1671783048,4794740,776125124,2265960,8149092,1.106,0.781,97.411,0,0,0,49.634,950386.061,856724.546,0,0,72445,151103,1.190,0.860,0.450
1671783053,4801776,776118088,2265960,8149092,1.325,0.820,97.327,0,0,0,12.800,959298.364,868325.766,0,0,73073,153538,1.180,0.860,0.450
1671783058,4802792,776117072,2265960,8149092,1.299,0.799,97.391,0,0,0,11.992,957055.378,854749.182,0,0,73161,152865,1.320,0.900,0.470
1671783063,4783012,776136852,2265960,8149092,2.066,1.061,96.294,0,0,0,8.805,946700.605,851515.351,0,0,73228,151623,1.220,0.880,0.460
1671783068,4781916,776137944,2265960,8149096,1.335,0.780,97.322,0,0,0,15.201,963079.408,864070.858,0,0,73661,152136,1.120,0.870,0.460
1671783073,4780636,776139224,2265960,8149096,1.289,0.749,97.276,0,0,0,10.393,967371.314,867080.760,0,0,74318,152663,1.110,0.870,0.460
1671783078,4777152,776142648,2265960,8149156,1.410,0.825,97.255,0,0,0,14.401,793867.741,711691.731,0,0,75331,155544,1.260,0.900,0.480
1671783083,4774880,776144920,2265960,8149156,1.351,0.806,97.264,0,0,0,14.410,951168.237,848334.651,0,0,73150,154444,1.240,0.910,0.480
1671783088,4777432,776142368,2265960,8149156,1.209,0.834,97.391,0,0,0,11.992,963215.148,862181.617,0,0,74004,153357,1.300,0.920,0.490
1671783093,4779060,776140740,2265960,8149156,2.080,0.860,96.632,0,0,0,0,966088.079,863339.196,0,0,74767,154345,1.200,0.910,0.490
1671783098,4779916,776139876,2265960,8149164,1.265,0.885,97.346,0,0,0,8.801,971957.106,874110.196,0,0,74281,153305,1.260,0.930,0.490
1671783103,4790472,776129320,2265960,8149164,1.400,0.865,97.264,0,0,0,16.800,961199.804,860966.846,0,0,73416,152559,1.160,0.910,0.490
1671783108,4778936,776140852,2265960,8149168,1.310,0.850,97.288,0,0,0,23.200,936312.512,843805.018,0,0,72982,149027,1.070,0.900,0.490
1671783113,4783044,776136744,2265960,8149168,1.350,0.825,97.319,0,0,0,16.803,975814.376,878023.078,0,0,74533,155639,1.060,0.900,0.490
1671783118,4785828,776133960,2265960,8149168,1.250,0.795,97.376,0,0,0,14.401,951048.599,852349.144,0,0,73503,151648,1.060,0.900,0.490
1671783123,4787928,776131860,2265960,8149168,1.160,0.865,97.415,0,0,0,12.004,767338.587,688350.674,0,0,74448,152902,0.970,0.890,0.490
1671783128,4788292,776131492,2265960,8149172,1.385,0.915,97.408,0,0,0,8.802,971229.662,882823.557,0,0,75547,155782,0.890,0.870,0.490
1671783133,4788604,776131172,2265964,8149176,2.223,0.969,96.487,0,0,0,26.379,959289.351,859697.960,0,0,75654,156779,0.820,0.860,0.490
1671783138,4782592,776137128,2265964,8149232,1.340,0.835,97.446,0,0,0,5.601,962582.907,867090.060,0,0,74563,153228,0.750,0.840,0.480
1671783143,4775896,776143824,2265964,8149232,1.255,0.800,97.504,0,0,0,14.400,953448.847,858443.359,0,0,73584,151076,0.690,0.830,0.480
1671783148,4781096,776138624,2265964,8149232,1.160,0.800,97.508,0,0,0,17.600,960599.086,857708.676,0,0,72878,149586,0.640,0.810,0.480
1671783153,4780044,776139676,2265964,8149232,1.255,0.760,97.415,0,0,0,12.001,954804.905,857238.720,0,0,74826,156329,0.590,0.800,0.470
1671783158,4785744,776133968,2265964,8149240,1.380,0.935,97.376,0,0,0,8.000,976060.529,874827.457,0,0,75340,156646,0.620,0.800,0.480
1671783163,4789000,776130712,2265964,8149240,1.370,0.850,97.409,0,0,0,16.800,780753.163,706820.694,0,0,77138,159041,0.570,0.790,0.470
1671783168,4790988,776128724,2265964,8149240,1.245,0.755,97.445,0,0,0,24.000,947870.819,856684.802,0,0,73279,150651,0.610,0.790,0.480
1671783173,4793688,776126024,2265964,8149240,1.185,0.980,97.362,0,0,0,15.200,970405.361,872698.450,0,0,75524,155757,0.560,0.780,0.470
1671783178,4793820,776125884,2265964,8149248,2.315,0.900,96.314,0,0,0,13.598,977248.071,879478.349,0,0,76203,159110,0.590,0.780,0.480
1671783183,4791684,776128020,2265964,8149248,1.230,0.810,97.455,0,0,0,16.002,969803.775,869677.082,0,0,74044,156328,0.620,0.790,0.480
1671783188,4794308,776125396,2265964,8149248,1.225,0.815,97.373,0,0,0,14.400,995614.473,894974.143,0,0,75927,158443,0.660,0.790,0.480
1671783193,4794712,776124992,2265964,8149248,1.195,0.860,97.424,0,0,0,10.400,966861.192,866728.173,0,0,74551,153697,0.680,0.790,0.490
1671783198,4788132,776131516,2265964,8149304,1.230,0.840,97.463,0,0,0,10.400,962089.341,860812.779,0,0,73322,151681,0.630,0.780,0.480
1671783203,4785064,776134584,2265964,8149304,1.390,0.715,97.364,0,0,0,14.400,960603.912,856515.865,0,0,73886,152737,0.660,0.790,0.490
1671783208,4782192,776137452,2265964,8149308,1.281,0.831,97.456,0,0,0,18.412,760889.369,680200.070,0,0,74748,152180,0.610,0.770,0.480
1671783213,4781692,776137952,2265964,8149308,1.329,0.824,97.330,0,0,0,12.791,966550.598,864960.423,0,0,74149,154131,0.560,0.760,0.480
1671783218,4778856,776140784,2265964,8149312,1.345,0.815,97.325,0,0,0,11.200,975700.317,877322.189,0,0,73778,154914,0.750,0.800,0.490
1671783223,4785612,776134028,2265964,8149312,2.397,0.991,96.042,0,0,0,14.409,957553.899,859829.843,0,0,73655,154386,0.850,0.820,0.500
1671783228,4783448,776136188,2265964,8149316,1.160,0.820,97.419,0,0,0,22.401,958050.322,864892.596,0,0,73074,152040,0.860,0.820,0.500
1671783233,4782160,776137476,2265964,8149316,1.235,0.825,97.426,0,0,0,16.000,973924.508,870881.754,0,0,73443,153941,0.800,0.810,0.500
1671783238,4770976,776148660,2265964,8149316,1.204,0.864,97.387,0,0,0,15.989,968449.016,869848.620,0,0,73834,154893,0.810,0.810,0.500
1671783243,4771048,776148588,2265964,8149316,1.290,0.760,97.408,0,0,0,10.399,960463.973,856551.587,0,0,72770,151777,0.830,0.810,0.510
1671783248,4771340,776148292,2265964,8149320,1.186,0.816,97.369,0,0,0,14.409,769513.817,695562.646,0,0,73988,153529,0.840,0.820,0.510
1671783253,4762304,776157328,2265964,8149320,1.269,0.844,97.332,0,0,0,11.193,982847.771,879143.468,0,0,74441,155836,0.770,0.800,0.510
1671783258,4760800,776158772,2265964,8149380,1.295,0.885,97.358,0,0,0,16.801,975601.180,877478.883,0,0,74167,155517,0.870,0.820,0.520
1671783263,4764088,776155484,2265964,8149380,1.250,0.800,97.380,0,0,0,12.000,981046.234,878022.020,0,0,74154,155832,0.800,0.810,0.510
1671783268,4772760,776146808,2265964,8149384,2.435,0.795,96.278,0,0,0,19.999,949899.477,857562.885,0,0,73858,153654,0.740,0.800,0.510
1671783273,4771148,776148420,2265964,8149384,1.285,0.810,97.334,0,0,0,11.200,976847.372,873683.792,0,0,74885,154759,0.760,0.800,0.510
1671783278,4768640,776150928,2265964,8149384,1.355,0.865,97.324,0,0,0,12.000,969128.758,871591.490,0,0,73726,152468,0.780,0.800,0.520
1671783283,4763720,776155848,2265964,8149384,1.360,0.810,97.385,0,0,0,8.000,974555.313,874047.172,0,0,74004,152288,0.720,0.790,0.510
1671783288,4759448,776160108,2265964,8149396,1.306,0.806,97.403,0,0,0,31.222,962404.218,866874.291,0,0,73042,151524,0.660,0.780,0.510
1671783293,4760388,776159168,2265964,8149396,1.224,0.844,97.374,0,0,0,12.791,771228.416,690591.455,0,0,74252,152546,0.610,0.760,0.510
1671783298,4789856,776129700,2265964,8149396,2.136,0.891,96.481,0.005,0,0,10.407,951100.994,853143.881,0,0,73635,151916,0.720,0.780,0.520
1671783303,4796664,776122892,2265964,8149396,1.289,0.685,97.334,0,0,0,15.990,967272.078,864376.087,0,0,72527,151359,0.660,0.770,0.510
1671783308,4811964,776107584,2265964,8149404,1.260,0.845,97.211,0,0,0,0,979557.234,880214.887,0,0,75538,159079,0.770,0.790,0.520
1671783313,4802576,776116972,2265964,8149404,1.296,0.791,97.258,0,0,0,13.610,986995.853,890322.453,0,0,74726,156912,0.710,0.780,0.520
1671783318,4806116,776113352,2265964,8149484,1.334,0.864,97.354,0,0,0,11.993,973683.237,874237.151,0,0,74057,154255,0.650,0.760,0.520
1671783323,4807476,776111992,2265964,8149484,1.301,0.896,97.370,0,0,0,12.811,966370.523,866365.819,0,0,73326,152262,0.600,0.750,0.510
1671783328,4809300,776110164,2265964,8149488,1.319,0.839,97.287,0,0,0,7.993,985144.466,879224.573,0,0,74819,154072,0.550,0.740,0.510
1671783333,4817532,776101932,2265964,8149488,1.365,0.830,97.264,0,0,0,15.200,785980.127,699444.263,0,0,76331,154317,0.750,0.780,0.520
1671783338,4828644,776090816,2265964,8149492,1.246,0.891,97.272,0,0,0,14.409,993413.980,894393.327,0,0,75701,156878,0.680,0.760,0.520
1671783343,4838464,776080996,2265964,8149492,2.104,0.904,96.541,0,0,0,15.189,979532.977,882860.827,0,0,74867,158563,0.630,0.750,0.520
1671783348,4850064,776069392,2265964,8149496,1.230,0.975,97.270,0,0,0,28.002,980458.521,875571.332,0,0,74379,153825,0.580,0.740,0.510
1671783353,4860928,776058528,2265964,8149496,1.326,0.846,97.310,0,0,0,19.214,974553.519,873700.466,0,0,74055,157075,0.530,0.720,0.510
1671783358,4871600,776047856,2265964,8149496,1.389,0.849,97.302,0,0,0,9.593,959630.970,861042.365,0,0,72550,153264,0.490,0.710,0.510
1671783363,4880060,776039396,2265964,8149496,1.185,0.890,97.305,0,0,0,10.400,972101.684,868674.194,0,0,74541,155052,0.450,0.700,0.510
1671783368,4896748,776022704,2265964,8149500,2.120,0.855,96.474,0,0,0,16.799,973538.162,879513.624,0,0,74112,156018,0.410,0.690,0.500
1671783373,4888652,776030800,2265964,8149500,1.316,0.791,97.317,0,0,0,14.411,970330.286,871317.955,0,0,74129,155426,0.380,0.680,0.500
1671783378,4887896,776031500,2265964,8149556,1.219,0.735,97.415,0,0,0,9.594,772622.328,695043.670,0,0,75284,155340,0.350,0.670,0.500
1671783383,4883728,776035668,2265964,8149556,1.220,0.855,97.531,0,0,0,14.400,961720.625,863105.258,0,0,72938,153212,0.480,0.690,0.500
1671783388,4886888,776032504,2265964,8149560,1.170,0.845,97.440,0,0,0,9.600,962057.246,863934.963,0,0,74759,154602,0.520,0.690,0.510
1671783393,4898428,776020964,2265964,8149560,1.285,0.860,97.375,0,0,0,14.400,976850.823,881916.318,0,0,75346,156810,0.560,0.700,0.510
1671783398,4885548,776033840,2265964,8149564,1.395,0.885,97.296,0,0,0,12.800,991492.930,887278.676,0,0,76577,158439,0.520,0.690,0.510
1671783403,4861544,776057844,2265964,8149564,1.320,0.850,97.419,0,0,0,14.400,969458.044,873360.813,0,0,74631,156673,0.560,0.690,0.510
1671783408,4859524,776059864,2265964,8149564,1.190,0.800,97.516,0,0,0,22.400,962629.596,859634.484,0,0,74146,154032,0.510,0.680,0.510
1671783413,4857964,776061424,2265964,8149564,1.210,0.885,97.434,0,0,0,13.600,988239.136,883794.148,0,0,75838,158754,0.470,0.670,0.500
