"pcp-dstat 5.3.6 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","server9",,,,"User:","ahmet"
"Cmdline:","dstat --epoch -m --all -l --noheaders --nocolor --output hazelcast-simulator/workers/180128a5b39e75d75dfa60b9833d3d478f0f05db/A3_dstat.csv 5",,,,"Date:","23 Dec 2022 08:02:08 UTC"
"epoch","memory usage",,,,"total usage",,,,,"dsk/total",,"net/total",,"paging",,"system",,"load avg",,
1671782813,3915876,655430368,3448104,124014180,0.010,0,99.971,0,0,0,11.200,159.801,63.800,0,0,983,1914,0,0.020,0.110
1671782818,3915616,655430628,3448104,124014180,0.010,0.005,99.959,0,0,0,5.600,91.999,14.000,0,0,1030,1969,0,0.020,0.110
1671782823,3915364,655430880,3448104,124014180,0.005,0.005,99.975,0,0,0,13.600,121.400,44.200,0,0,1032,1976,0,0.020,0.110
1671782828,4292540,655053524,3448104,124014360,4.539,0.310,95.041,0.005,0,0,47.993,2932.555,908.662,0,0,7215,44497,0.320,0.080,0.130
1671782833,4289496,655056568,3448104,124014360,0.090,0.020,99.818,0,0,0,30.401,965.432,998.633,0,0,1816,4665,0.300,0.080,0.130
1671782838,4294756,655051292,3448104,124014376,0.995,0.090,98.744,0,0,0,95.199,454.595,623.593,0,0,6580,27585,0.270,0.080,0.130
1671782843,4297704,655048340,3448104,124014380,0.215,0.035,99.719,0,0,0,4.000,154935.022,34617.137,0,0,2360,8940,0.250,0.080,0.130
1671782848,4544168,654801872,3448104,124014384,10.162,2.436,86.288,0,0,0,7.201,6293745.605,5364885.731,0,0,108984,665611,0.630,0.160,0.160
1671782853,5109456,654236584,3448104,124014384,14.258,6.109,76.112,0,0,0,7.199,26447620.941,22477630.652,0,0,238996,1782765,1.220,0.290,0.200
1671782858,5659624,653686416,3448104,124014384,13.130,3.895,81.340,0,0,0,31.200,15618050.112,13348324.627,0,0,157835,1020542,1.120,0.290,0.200
1671782863,5693156,653652884,3448104,124014384,1.915,0.755,96.761,0,0,0,4.000,926921.742,842972.118,0,0,71791,153199,1.190,0.320,0.210
1671782868,5696384,653649648,3448104,124014392,1.430,0.860,97.205,0,0,0,10.400,933495.961,844545.040,0,0,73608,151759,1.180,0.330,0.210
1671782873,5713244,653632820,3448104,124014392,1.295,0.945,97.169,0.005,0,0,12.003,765747.889,701259.367,0,0,74530,154589,1.160,0.340,0.220
1671782878,5726360,653619704,3448104,124014392,1.260,0.910,97.270,0,0,0,7.998,926472.529,834981.585,0,0,71873,149743,1.070,0.330,0.210
1671782883,5733576,653612488,3448104,124014392,1.355,1.005,97.216,0,0,0,0,909900.157,830396.459,0,0,72595,152360,0.980,0.330,0.210
1671782888,5752792,653593212,3448104,124014452,1.405,1.005,97.149,0,0,0,4.000,966608.767,876488.159,0,0,74988,155937,1.310,0.410,0.240
1671782893,5807496,653538508,3448104,124014452,1.625,1.005,96.956,0,0,0,11.202,930508.370,844940.542,0,0,79505,151199,1.280,0.420,0.240
1671782898,5815592,653530408,3448104,124014456,1.255,0.860,97.256,0,0,0,13.598,940214.860,853504.511,0,0,73220,155613,1.260,0.430,0.250
1671782903,5831464,653514536,3448104,124014456,1.240,0.830,97.225,0,0,0,4.000,962292.513,862099.214,0,0,73896,154780,1.240,0.430,0.250
1671782908,5820140,653525860,3448104,124014456,1.175,0.765,97.311,0,0,0,4.000,944208.197,857676.463,0,0,74217,151190,1.140,0.430,0.250
1671782913,5808088,653537908,3448104,124014460,1.530,0.895,97.063,0,0,0,4.000,936139.111,850156.007,0,0,72576,152038,1.210,0.450,0.260
1671782918,5809292,653536704,3448104,124014460,1.065,0.825,97.357,0,0,0,19.200,762766.103,695057.962,0,0,72118,157140,1.110,0.450,0.260
1671782923,5786884,653559108,3448104,124014464,1.145,0.795,97.359,0,0,0,8.800,951094.655,860971.663,0,0,72826,156450,1.020,0.440,0.260
1671782928,5792472,653553520,3448104,124014464,1.140,0.820,97.430,0,0,0,4.800,959634.792,870870.174,0,0,72445,152033,0.940,0.430,0.260
1671782933,5793372,653552616,3448104,124014468,1.675,0.870,96.935,0,0,0,13.600,942058.704,852053.666,0,0,72055,154269,0.860,0.420,0.250
1671782938,5790648,653555340,3448104,124014468,1.250,0.925,97.370,0,0,0,8.002,954667.968,861464.042,0,0,72578,153905,0.790,0.420,0.250
1671782943,5787352,653558636,3448104,124014468,1.295,0.840,97.299,0,0,0,0,943719.858,848580.175,0,0,71516,150460,0.810,0.430,0.260
1671782948,5786896,653559036,3448104,124014524,1.335,0.880,97.365,0,0,0,4.000,955206.743,863071.438,0,0,74506,153671,0.750,0.420,0.260
1671782953,5792868,653553064,3448104,124014524,1.946,0.835,96.875,0,0,0,12.005,941316.929,851166.937,0,0,71823,151622,0.770,0.430,0.260
1671782958,5789668,653556260,3448104,124014528,1.255,0.835,97.404,0,0,0,6.399,760842.794,687258.777,0,0,71845,151763,0.870,0.450,0.270
1671782963,5790544,653555384,3448104,124014528,1.450,0.940,97.316,0,0,0,4.800,960829.312,867942.497,0,0,73281,154384,0.800,0.450,0.270
1671782968,5795992,653549936,3448104,124014528,1.215,0.940,97.400,0,0,0,11.997,943230.933,846761.229,0,0,71504,149539,0.730,0.440,0.270
1671782973,5780048,653565880,3448104,124014528,1.575,1.030,96.906,0,0,0,3.199,949186.847,852524.433,0,0,71906,149956,0.990,0.500,0.290
1671782978,5784216,653561700,3448104,124014540,1.615,0.795,97.032,0,0,0,16.004,955224.424,863317.621,0,0,72639,160809,0.990,0.510,0.290
1671782983,5784524,653561392,3448104,124014540,1.270,0.820,97.356,0,0,0,12.800,944642.125,857204.258,0,0,71458,161663,1,0.520,0.300
1671782988,5783992,653561924,3448104,124014540,1.185,0.730,97.405,0,0,0,8.000,958541.734,871818.195,0,0,71658,156933,1,0.520,0.300
1671782993,5788784,653557132,3448104,124014540,1.070,0.790,97.460,0,0,0,0.800,965838.774,874505.099,0,0,73982,155309,0.920,0.520,0.300
1671782998,5789424,653556488,3448104,124014544,1.784,0.790,96.850,0,0,0,7.997,958725.169,864120.493,0,0,73300,154195,0.840,0.510,0.300
1671783003,5798936,653546976,3448104,124014544,1.115,0.870,97.384,0,0,0,10.400,756936.916,685898.677,0,0,72779,152376,0.770,0.500,0.290
1671783008,5799864,653545960,3448104,124014632,1.190,0.825,97.318,0,0,0,11.200,978469.550,898546.336,0,0,74885,158441,0.790,0.510,0.300
1671783013,5803628,653542196,3448104,124014632,1.095,0.900,97.454,0,0,0,8.000,944695.952,860718.694,0,0,72488,152036,0.730,0.500,0.300
1671783018,5791788,653554032,3448104,124014636,1.855,0.825,96.573,0,0,0,4.800,942648.513,852120.921,0,0,81173,151224,0.670,0.490,0.290
1671783023,5794644,653551176,3448104,124014636,1.115,0.715,97.435,0,0,0,4.800,936205.596,846023.507,0,0,71228,149643,0.700,0.500,0.300
1671783028,5790804,653555016,3448104,124014636,1.165,0.785,97.400,0,0,0,4.000,953494.391,853854.571,0,0,71390,150833,0.640,0.490,0.300
1671783033,5792940,653552876,3448104,124014640,1.065,0.835,97.439,0,0,0,4.001,950068.571,850713.865,0,0,72096,151638,0.590,0.480,0.290
1671783038,5792452,653553360,3448104,124014644,1.215,0.815,97.407,0,0,0,27.194,967394.977,874503.165,0,0,73400,155074,0.540,0.470,0.290
1671783043,5776760,653569052,3448104,124014644,1.220,0.795,97.431,0,0,0,16.800,740878.357,671465.049,0,0,71554,150177,0.740,0.520,0.310
1671783048,5764332,653581480,3448104,124014644,1.885,0.865,96.713,0,0,0,8.802,947595.452,853513.710,0,0,73609,154777,0.760,0.520,0.310
1671783053,5762656,653583156,3448104,124014644,1.240,0.785,97.422,0,0,0,0.800,965808.868,864875.385,0,0,72648,153179,0.700,0.520,0.310
1671783058,5756764,653589044,3448104,124014648,1.190,0.805,97.401,0,0,0,4.000,963046.775,868302.299,0,0,72772,154341,0.640,0.510,0.310
1671783063,5759208,653586600,3448104,124014648,1.095,0.820,97.434,0,0,0,4.000,937690.398,841391.630,0,0,71097,149142,0.590,0.500,0.300
1671783068,5757176,653588572,3448104,124014708,1.175,0.815,97.360,0,0,0,8.800,966798.987,876661.951,0,0,72485,154646,0.620,0.510,0.310
1671783073,5757972,653587776,3448104,124014708,1.125,0.845,97.419,0,0,0,15.196,954684.017,867197.204,0,0,71554,153730,0.730,0.530,0.320
1671783078,5765488,653580256,3448104,124014712,1.560,0.935,96.859,0,0,0,3.199,970748.316,880247.405,0,0,75407,155838,0.840,0.560,0.330
1671783083,5757384,653588360,3448104,124014712,1.696,0.840,96.891,0,0,0,4.803,948329.376,863077.590,0,0,73361,156317,0.770,0.550,0.330
1671783088,5766224,653579516,3448104,124014716,1.215,0.950,97.402,0,0,0,4.800,770849.867,695614.782,0,0,73667,155653,0.710,0.540,0.320
1671783093,5775736,653570004,3448104,124014716,1.240,0.815,97.349,0,0,0,4.800,960746.883,872591.317,0,0,72641,154766,0.730,0.540,0.330
1671783098,5780944,653564796,3448104,124014716,1.085,0.855,97.311,0,0,0,19.200,973626.747,883095.678,0,0,72545,156646,0.750,0.550,0.330
1671783103,5787284,653558456,3448104,124014716,1.195,0.895,97.358,0,0,0,3.199,943999.234,862907.983,0,0,71108,154690,0.690,0.540,0.330
1671783108,5789752,653555980,3448104,124014724,1.085,0.870,97.441,0,0,0,13.600,936152.732,840578.432,0,0,71858,150748,0.720,0.550,0.330
1671783113,5794612,653551120,3448104,124014724,1.080,0.880,97.388,0,0,0,8.000,960441.166,863653.146,0,0,72247,156345,0.660,0.540,0.330
1671783118,5791464,653554268,3448104,124014724,1.955,0.835,96.539,0,0,0,8.000,952103.683,861615.131,0,0,73091,155005,0.770,0.570,0.340
1671783123,5791592,653554140,3448104,124014724,1.140,0.895,97.467,0,0,0,0.800,955279.657,858730.859,0,0,73032,152355,0.710,0.560,0.340
1671783128,5802848,653542824,3448104,124014784,1.235,0.875,97.233,0,0,0,3.999,966220.910,875449.893,0,0,73129,155722,0.650,0.550,0.340
1671783133,5807672,653537992,3448104,124014792,1.145,0.805,97.325,0,0,0,11.998,763920.334,689999.836,0,0,71859,152805,0.600,0.540,0.330
1671783138,5809928,653535736,3448104,124014792,1.155,0.800,97.375,0,0,0,10.403,971479.590,871495.214,0,0,72646,154042,0.550,0.530,0.330
1671783143,5811720,653533940,3448108,124014792,1.220,0.805,97.360,0,0,0,11.200,957168.163,869144.897,0,0,72316,153354,0.500,0.520,0.330
1671783148,5770944,653574716,3448108,124014792,1.145,0.805,97.395,0,0,0,10.397,963308.600,874325.798,0,0,71519,152308,0.460,0.510,0.330
1671783153,5742904,653602752,3448108,124014796,1.170,0.765,97.319,0,0,0,8.800,946953.005,853626.069,0,0,72495,154023,0.430,0.500,0.330
1671783158,5747088,653598564,3448108,124014800,1.265,0.750,97.345,0,0,0,20.000,974012.304,883378.466,0,0,72662,157394,0.470,0.510,0.330
1671783163,5754560,653591092,3448108,124014800,1.110,0.775,97.372,0,0,0,3.200,972238.695,875444.333,0,0,73366,155909,0.600,0.540,0.340
1671783168,5781148,653564504,3448108,124014800,2.305,0.920,96.047,0,0,0,9.600,930003.570,845380.193,0,0,80460,151812,0.710,0.560,0.350
1671783173,5782352,653563296,3448108,124014804,1.260,0.825,97.403,0,0,0,5.600,773758.658,696761.363,0,0,74307,154675,0.650,0.550,0.350
1671783178,5780992,653564656,3448108,124014804,1.190,0.900,97.437,0,0,0,12.000,962408.690,872062.704,0,0,73408,155186,0.760,0.570,0.360
1671783183,5777764,653567884,3448108,124014804,1.125,0.875,97.495,0,0,0,4.000,963620.480,871912.082,0,0,73138,152636,0.860,0.600,0.370
1671783188,5779664,653565928,3448108,124014860,1.210,0.810,97.345,0,0,0,4.001,984739.127,896655.571,0,0,74809,157656,0.870,0.610,0.370
1671783193,5775224,653570364,3448108,124014864,1.065,0.795,97.431,0,0,0,4.799,967022.077,879270.303,0,0,73032,154970,0.880,0.610,0.370
1671783198,5783620,653561968,3448108,124014864,1.000,0.940,97.355,0,0,0,11.999,952310.690,867685.263,0,0,72818,153465,0.890,0.620,0.380
1671783203,5784176,653561412,3448108,124014864,1.165,0.925,97.451,0,0,0,0,939020.880,852250.857,0,0,71761,150415,0.900,0.630,0.380
1671783208,5790048,653555540,3448108,124014864,1.090,0.800,97.372,0,0,0,8.800,945865.944,859143.532,0,0,72367,152944,0.910,0.630,0.380
1671783213,5823760,653521828,3448108,124014864,2.405,0.920,96.127,0,0,0,8.000,949857.954,859435.795,0,0,73195,160417,1.240,0.700,0.410
1671783218,5826788,653518792,3448108,124014872,1.095,0.845,97.421,0,0,0,22.400,778123.671,702483.008,0,0,72926,155581,1.220,0.710,0.410
1671783223,5825716,653519864,3448108,124014872,1.150,0.765,97.447,0,0,0,3.201,948529.481,859588.938,0,0,72368,154340,1.120,0.700,0.410
1671783228,5829024,653516556,3448108,124014872,1.145,0.845,97.455,0,0,0,10.397,961567.954,867149.717,0,0,73134,153110,1.190,0.720,0.420
1671783233,5837136,653508444,3448108,124014872,1.260,0.865,97.416,0,0,0,4.800,957196.384,867104.917,0,0,73557,156633,1.170,0.720,0.420
1671783238,5816044,653529532,3448108,124014876,1.235,0.830,97.449,0,0,0,4.800,975919.540,876877.183,0,0,74934,157797,1.080,0.710,0.420
1671783243,5812000,653533572,3448108,124014880,1.235,0.805,97.467,0,0,0,5.600,974994.465,883270.902,0,0,73901,156953,1.150,0.730,0.430
1671783248,5815920,653529596,3448108,124014936,1.200,0.815,97.425,0,0,0,7.200,965528.648,875207.051,0,0,75006,156792,1.060,0.720,0.420
1671783253,5811776,653533740,3448108,124014936,1.170,0.810,97.452,0,0,0,9.600,976418.067,885202.006,0,0,74544,156426,0.980,0.710,0.420
1671783258,5820288,653525224,3448108,124014940,1.270,0.830,97.416,0,0,0,11.200,772277.873,704436.295,0,0,74090,156311,0.980,0.710,0.430
1671783263,5826864,653518648,3448108,124014940,1.285,0.860,97.421,0,0,0,0,973375.997,880518.122,0,0,73999,158077,0.900,0.700,0.420
1671783268,5841476,653504032,3448108,124014944,1.190,0.805,97.477,0,0,0,4.800,949483.001,857017.324,0,0,72608,152317,0.830,0.690,0.420
1671783273,5865940,653479568,3448108,124014944,1.175,0.940,97.313,0,0,0,4.800,967094.363,879160.676,0,0,74142,156484,0.760,0.680,0.420
1671783278,5864128,653481376,3448108,124014948,1.260,0.900,97.227,0,0,0,25.600,974117.539,883948.734,0,0,74529,158526,0.700,0.670,0.420
1671783283,5857600,653487900,3448108,124014952,1.225,0.850,97.386,0,0,0,4.000,969293.527,873908.858,0,0,73718,156549,0.640,0.660,0.410
1671783288,5872232,653473264,3448108,124014956,2.355,0.875,96.115,0,0,0,12.799,945853.821,851077.510,0,0,72478,154365,0.590,0.640,0.410
1671783293,5875304,653470192,3448108,124014956,1.225,0.910,97.332,0,0,0,8.000,964237.763,868009.111,0,0,74155,153151,0.700,0.670,0.420
1671783298,5878800,653466696,3448108,124014956,1.195,0.815,97.462,0,0,0,4.800,949364.334,861494.137,0,0,71926,152335,0.730,0.670,0.420
1671783303,5861856,653483640,3448108,124014956,1.140,0.805,97.443,0,0,0,0,765255.403,688476.176,0,0,71636,151915,0.670,0.660,0.420
1671783308,5867452,653477956,3448108,124015044,1.365,0.905,97.198,0,0,0,4.000,966299.067,879482.586,0,0,74847,155970,0.620,0.650,0.420
1671783313,5850620,653494788,3448108,124015044,2.235,0.920,96.385,0,0,0,11.199,972848.028,878044.815,0,0,75092,160580,0.650,0.660,0.420
1671783318,5850420,653494984,3448108,124015048,1.170,0.840,97.386,0,0,0,15.202,976998.233,887084.799,0,0,74865,156884,0.590,0.650,0.420
1671783323,5854892,653490512,3448108,124015048,1.190,0.955,97.542,0,0,0,8.000,962161.496,868153.348,0,0,73438,155375,0.550,0.630,0.420
1671783328,5835604,653509796,3448108,124015052,1.325,0.835,97.425,0,0,0,4.800,963126.933,868580.473,0,0,74206,155051,0.500,0.620,0.410
1671783333,5840384,653505016,3448108,124015052,1.195,0.895,97.501,0,0,0,4.800,974524.140,884660.024,0,0,74364,156126,0.460,0.610,0.410
1671783338,5844884,653500516,3448108,124015052,1.235,0.835,97.421,0,0,0,27.199,982148.068,888730.561,0,0,76321,157087,0.590,0.640,0.420
1671783343,5847132,653498268,3448108,124015052,1.140,0.875,97.442,0,0,0,4.800,769175.648,695348.566,0,0,73613,154500,0.700,0.660,0.430
1671783348,5849892,653495500,3448108,124015060,1.235,0.855,97.468,0,0,0,4.000,965948.192,875453.713,0,0,73127,154545,0.640,0.650,0.430
1671783353,5837076,653508316,3448108,124015060,1.245,0.910,97.421,0,0,0,17.600,974256.096,881334.000,0,0,74178,157413,0.670,0.650,0.430
1671783358,5840188,653505204,3448108,124015060,1.285,0.895,97.348,0,0,0,8.000,956112.695,863737.980,0,0,73063,154993,0.700,0.660,0.430
1671783363,5846896,653498496,3448108,124015060,1.240,0.860,97.436,0,0,0,0,967137.124,882742.615,0,0,74096,157403,0.720,0.670,0.440
1671783368,5848832,653496500,3448108,124015120,1.300,0.905,97.338,0,0,0,4.000,975526.406,880610.782,0,0,74599,158073,0.660,0.650,0.430
1671783373,5852720,653492612,3448108,124015120,1.350,0.790,97.403,0,0,0,5.600,967662.940,872193.400,0,0,73646,154363,0.770,0.680,0.440
1671783378,5864488,653480844,3448108,124015120,1.210,0.900,97.327,0,0,0,6.400,969064.411,875836.453,0,0,75007,159754,0.710,0.670,0.440
1671783383,5874512,653470820,3448108,124015120,2.170,1.055,96.111,0,0,0,5.599,960070.449,871061.230,0,0,74685,159185,0.650,0.650,0.440
1671783388,5872664,653472668,3448108,124015120,1.240,0.880,97.406,0,0,0,8.001,777821.981,701760.913,0,0,73806,155489,0.600,0.640,0.440
1671783393,5875308,653470020,3448108,124015124,1.125,0.895,97.404,0,0,0,8.000,975988.717,878571.003,0,0,73473,155414,0.550,0.630,0.430
1671783398,5878108,653467216,3448108,124015128,1.145,0.855,97.373,0,0,0,21.600,989697.967,902730.976,0,0,74548,159362,0.590,0.640,0.440
1671783403,5908436,653436888,3448108,124015128,1.915,0.885,96.648,0,0,0,3.200,969480.580,875010.775,0,0,73234,154073,0.540,0.630,0.430
1671783408,5914880,653430440,3448108,124015132,1.085,0.835,97.420,0,0,0,4.800,971831.448,876637.879,0,0,72848,155426,0.500,0.620,0.430
1671783413,5899076,653446244,3448108,124015132,1.120,0.805,97.387,0,0,0,10.400,973344.232,882141.877,0,0,73186,157339,0.460,0.610,0.430
1671783418,5881384,653463936,3448108,124015132,1.140,0.865,97.381,0,0,0,12.000,963279.862,869356.198,0,0,73039,154839,0.500,0.610,0.430
1671783423,5895296,653450024,3448108,124015132,1.140,0.875,97.313,0,0,0,15.200,988623.868,890279.796,0,0,76454,156892,0.460,0.600,0.430
