"pcp-dstat 5.3.6 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","server9",,,,"User:","ahmet"
"Cmdline:","dstat --epoch -m --all -l --noheaders --nocolor --output hazelcast-simulator/workers/9e09cbb246cb918bf366a4b339f78c20ef570c1c/A3_dstat.csv 5",,,,"Date:","23 Dec 2022 08:23:43 UTC"
"epoch","memory usage",,,,"total usage",,,,,"dsk/total",,"net/total",,"paging",,"system",,"load avg",,
1671783893,4047960,655324668,3448112,123987828,0.015,0,99.955,0.005,0,0,442.422,83517.742,2539.326,0,0,1572,2625,0,0.130,0.260
1671783898,4045340,655326488,3448112,123988628,0.010,0.035,99.920,0,0,0,11.199,167119.410,5224.725,0,0,2074,3226,0,0.130,0.260
1671783903,4044584,655327244,3448112,123988628,0.010,0.005,99.965,0,0,0,3.200,1568.600,278.600,0,0,1335,2310,0,0.120,0.250
1671783908,4047816,655322392,3448112,123990248,0.125,0.220,99.582,0,0,0,502.358,336466.741,16360.645,0,0,5415,8215,0,0.120,0.250
1671783913,4045868,655323956,3448112,123990632,0.025,0.015,99.923,0,0,0,73.606,43361.339,8669.868,0,0,1828,2979,0,0.120,0.250
1671783918,4041324,655326868,3448112,123992264,0.015,0.045,99.925,0,0,0,36.000,396086.271,12057.627,0,0,3398,4655,0,0.120,0.250
1671783923,4041028,655327160,3448112,123992268,0.040,0.035,99.872,0,0,0,13.599,195.985,45.396,0,0,1600,2852,0,0.110,0.250
1671783928,4037184,655330108,3448112,123993164,0.010,0.010,99.932,0,0,0,92.007,193323.422,5880.439,0,0,2349,3514,0,0.110,0.250
1671783933,4036344,655329792,3448112,123994320,0.020,0.025,99.926,0,0,0,8.800,251357.467,7722.494,0,0,2581,4424,0,0.110,0.250
1671783938,4035076,655331060,3448112,123994320,0.010,0.005,99.964,0.005,0,0,901.595,214.399,46.600,0,0,1048,1957,0,0.110,0.240
1671783943,4033828,655331604,3448112,123995024,0.015,0,99.930,0,0,0,9.600,90664.436,2760.401,0,0,2121,3656,0,0.110,0.240
1671783948,4033540,655330904,3448112,123996012,0.015,0.015,99.920,0,0,0,8.800,271502.897,8382.560,0,0,2320,3501,0,0.100,0.240
1671783953,4033032,655331408,3448112,123996016,0.005,0,99.951,0,0,0,8.000,205.402,16.200,0,0,1122,2212,0,0.100,0.240
1671783958,4031512,655332928,3448112,123996016,0.010,0.005,99.960,0,0,0,14.400,1366.194,88.400,0,0,1036,1944,0,0.100,0.240
1671783963,4041532,655321876,3448112,123997048,0.190,0.090,99.657,0,0,0,7.999,231146.306,8485.917,0,0,3912,5110,0,0.100,0.240
1671783968,4039004,655323292,3448116,123998156,0.025,0.025,99.907,0,0,0,405.650,229727.657,7745.353,0,0,2809,4042,0,0.100,0.230
1671783973,4037836,655322504,3448116,124000112,0.015,0.045,99.911,0,0,0,373.603,344345.768,9782.890,0,0,3596,5122,0,0.100,0.230
1671783978,4035508,655324192,3448116,124000752,0.020,0.010,99.945,0,0,0,12.000,209534.194,6337.770,0,0,1911,3033,0,0.090,0.230
1671783983,4035988,655323264,3448116,124001200,0.010,0.005,99.926,0,0,0,10.400,272142.324,10296.858,0,0,3413,2813,0,0.090,0.230
1671783988,4036324,655322928,3448116,124001200,0.005,0.005,99.954,0,0,0,12.000,163404.718,6334.166,0,0,2114,1927,0,0.090,0.230
1671783993,4034796,655322408,3448116,124003248,0.025,0.035,99.905,0,0,0,4.000,111104.622,5415.011,0,0,1842,2430,0,0.090,0.230
1671783998,4033780,655323424,3448116,124003248,0.010,0.005,99.970,0.005,0,0,1191.200,116.800,0,0,0,1030,1967,0,0.090,0.230
1671784003,4032916,655323800,3448116,124003736,0.005,0,99.940,0,0,0,12.800,111106.178,3911.813,0,0,1792,3037,0,0.080,0.220
1671784008,4031668,655324024,3448116,124004760,0.015,0.025,99.919,0,0,0,20.800,222178.600,6631.964,0,0,2398,3644,0,0.080,0.220
1671784013,4031612,655324080,3448116,124004760,0.005,0.005,99.970,0,0,0,12.001,135.014,30.203,0,0,1016,1903,0,0.080,0.220
1671784018,4030576,655323676,3448116,124006200,0.030,0.015,99.895,0,0,0,10.399,201380.659,6063.382,0,0,2948,4301,0,0.080,0.220
1671784023,4030736,655322908,3448116,124006808,0.030,0.010,99.945,0,0,0,8.800,230860.739,6771.222,0,0,1959,3377,0,0.080,0.220
1671784028,4028724,655322880,3448116,124008848,0.030,0.055,99.869,0,0,0,6.400,435629.479,13420.479,0,0,3861,5238,0,0.080,0.220
1671784033,4027212,655323164,3448120,124010072,0.010,0.035,99.896,0.005,0,0,1116.816,207364.303,6362.689,0,0,2834,4104,0,0.080,0.220
1671784038,4025960,655323648,3448120,124010840,0.020,0.025,99.934,0,0,0,19.200,224101.362,6827.544,0,0,2102,3206,0,0.070,0.210
1671784043,4024400,655323192,3448120,124012856,0.010,0.010,99.906,0,0,0,20.000,437453.850,13445.475,0,0,3897,5460,0,0.070,0.210
1671784048,4023312,655323992,3448120,124013144,0.015,0.015,99.944,0,0,0,9.600,43023.768,1299.993,0,0,1583,2945,0,0.070,0.210
1671784053,4022208,655323208,3448120,124015032,0.030,0.050,99.890,0,0,0,11.200,425213.135,13057.029,0,0,3679,5123,0,0.070,0.210
1671784058,4018376,655326824,3448120,124015248,0.005,0.005,99.955,0,0,0,25.600,46908.153,1508.798,0,0,1354,2213,0,0.070,0.210
1671784063,4017360,655327832,3448120,124015252,0.035,0.010,99.920,0,0,0,1286.396,274.799,51.600,0,0,1173,2309,0,0.070,0.210
1671784068,4017856,655327336,3448120,124015248,0.010,0.010,99.955,0,0,0,18.400,309.799,178.200,0,0,1292,2018,0,0.070,0.210
1671784073,4015832,655329360,3448120,124015248,0.025,0,99.949,0,0,0,124.011,762.070,643.059,0,0,1157,2176,0,0.060,0.200
1671784078,4015472,655329720,3448120,124015248,0.015,0.010,99.956,0,0,0,16.799,236.179,89.192,0,0,1053,1983,0,0.060,0.200
1671784083,4021008,655324180,3448120,124015260,0.145,0.075,99.737,0,0,0,5.599,381.550,116.185,0,0,1849,3006,0,0.060,0.200
1671784088,4018608,655326524,3448120,124015316,0.015,0.030,99.938,0,0,0,80.010,185.424,240.831,0,0,1227,2069,0,0.060,0.200
1671784093,4018860,655325860,3448120,124015720,0.020,0.020,99.928,0,0,0,23.200,87939.593,3654.142,0,0,1926,3008,0,0.060,0.200
1671784098,4018356,655326364,3448120,124015720,0.010,0.005,99.952,0,0,0,202.404,117.603,25.601,0,0,1119,2030,0,0.060,0.200
1671784103,4016844,655327876,3448120,124015720,0.005,0.005,99.979,0,0,0,21.602,154.414,12.801,0,0,1078,2056,0,0.060,0.200
1671784108,4016844,655327876,3448120,124015720,0.005,0.010,99.961,0,0,0,13.599,198.983,30.197,0,0,1027,1917,0,0.060,0.190
1671784113,4016084,655328632,3448120,124015724,0.010,0,99.971,0,0,0,8.800,117.601,14.000,0,0,997,1942,0,0.050,0.190
1671784118,4015580,655329136,3448120,124015724,0.005,0,99.954,0,0,0,24.000,183.599,30.200,0,0,1063,1927,0,0.050,0.190
1671784123,4015324,655329388,3448120,124015728,0.010,0.005,99.965,0,0,0,10.400,170.000,30.200,0,0,1052,2018,0,0.050,0.190
1671784128,4012792,655331916,3448120,124015732,0.020,0.005,99.959,0,0,0,22.400,208.599,28.000,0,0,1100,2097,0,0.050,0.190
1671784133,4291096,655053496,3448120,124015848,2.126,0.230,97.546,0,0,0,131.235,2175.775,86.223,0,0,4067,24047,2.240,0.520,0.340
1671784138,4389908,654954680,3448120,124015852,2.539,0.105,97.257,0,0,0,31.188,1360.272,1269.507,0,0,4740,23892,2.060,0.510,0.340
1671784143,4387884,654956704,3448120,124015852,0.095,0.010,99.857,0,0,0,4.800,457.230,753.650,0,0,1829,4705,1.980,0.520,0.340
1671784148,4392188,654952336,3448120,124015916,0.995,0.095,98.833,0,0,0,15.199,157550.140,33748.831,0,0,7244,28179,1.820,0.510,0.340
1671784153,4387096,654957420,3448120,124015924,0.140,0.015,99.775,0,0,0,30.400,1034.401,834.001,0,0,2576,9339,1.670,0.500,0.340
1671784158,4839428,654505088,3448120,124015924,17.195,5.567,74.452,0,0,0,20.806,17872046.558,15243315.881,0,0,240560,1568667,2.420,0.670,0.390
1671784163,5498484,653846028,3448120,124015928,14.905,6.640,74.901,0,0,0,17.600,25909824.228,22068300.088,0,0,232994,1693713,2.470,0.710,0.410
1671784168,5630096,653714416,3448120,124015928,7.900,2.010,89.046,0,0,0,16.799,5950741.098,5159483.806,0,0,127134,487732,2.430,0.730,0.420
1671784173,5573760,653770748,3448120,124015932,3.865,2.100,92.908,0,0,0,13.600,2434804.757,2246415.943,0,0,140871,443187,2.630,0.800,0.440
1671784178,5596292,653748216,3448120,124015932,3.574,2.080,93.292,0,0,0,28.794,2418202.465,2216486.282,0,0,137477,436478,2.580,0.820,0.450
1671784183,5613784,653730720,3448120,124015936,3.761,2.190,92.993,0,0,0,16.803,2400748.301,2210455.650,0,0,136544,438309,3.020,0.940,0.490
1671784188,5622420,653722084,3448120,124015936,4.000,1.940,93.184,0,0,0,20.000,1929258.093,1775486.400,0,0,134776,436426,2.780,0.930,0.490
1671784193,5618304,653726196,3448120,124015940,3.485,1.955,93.303,0,0,0,12.800,2444477.490,2243028.048,0,0,138555,444545,2.710,0.950,0.500
1671784198,5613768,653730732,3448120,124015940,4.135,1.970,92.929,0,0,0,16.800,2360788.831,2160527.034,0,0,139929,425990,2.660,0.960,0.500
1671784203,5657700,653686800,3448120,124015940,4.245,1.955,92.788,0,0,0,13.600,2407878.095,2219361.964,0,0,138214,435188,2.520,0.960,0.510
1671784208,5650524,653693892,3448120,124016024,4.200,2.050,92.573,0,0,0,16.001,2440755.826,2247706.270,0,0,137552,442874,2.400,0.960,0.510
1671784213,5641212,653703200,3448120,124016028,3.410,1.830,93.536,0,0,0,12.800,2477912.961,2257716.349,0,0,137284,441321,2.210,0.950,0.510
1671784218,5676704,653667708,3448120,124016028,4.115,2.090,92.651,0,0,0,16.000,2424384.214,2229551.787,0,0,138002,437851,2.270,0.980,0.520
1671784223,5694660,653649748,3448120,124016032,4.150,1.835,92.832,0,0,0,12.800,2442153.208,2243775.889,0,0,135316,440100,2.170,0.980,0.520
1671784228,5688572,653655836,3448120,124016032,3.415,1.840,93.468,0,0,0,20.000,1979679.839,1828479.105,0,0,138548,445604,2.160,1,0.530
1671784233,5692248,653652160,3448120,124016032,4.300,1.915,92.651,0,0,0,10.400,2432183.112,2234050.285,0,0,138580,431981,1.980,0.980,0.530
1671784238,5686652,653657756,3448120,124016032,3.425,1.815,93.579,0,0,0,36.801,2444739.434,2238916.766,0,0,139145,450208,2.070,1.020,0.540
1671784243,5691280,653653120,3448120,124016040,4.435,1.735,92.647,0.005,0,0,14.400,2436836.571,2248490.047,0,0,137341,439813,2.060,1.030,0.550
1671784248,5683924,653660476,3448120,124016040,3.514,1.894,93.517,0,0,0,18.393,2507666.182,2310298.368,0,0,138119,447233,2.060,1.050,0.560
1671784253,5720552,653623848,3448120,124016040,4.470,1.955,92.397,0,0,0,16.000,2409830.003,2216099.987,0,0,136630,438015,2.130,1.080,0.570
1671784258,5712312,653632088,3448120,124016040,3.506,1.881,93.477,0,0,0,16.005,2487718.692,2277595.157,0,0,136828,446852,2.280,1.130,0.590
1671784263,5717984,653626412,3448120,124016044,4.569,1.909,92.489,0,0,0,12.796,2443023.176,2235378.000,0,0,136268,440653,2.340,1.160,0.600
1671784268,5715968,653628372,3448120,124016100,3.421,1.931,93.525,0,0,0,16.005,2449589.878,2248983.323,0,0,137720,436906,2.150,1.140,0.600
1671784273,5718664,653625672,3448120,124016104,3.395,1.945,93.494,0,0,0,19.200,1960211.933,1800781.870,0,0,137404,440664,2.220,1.170,0.610
1671784278,5713776,653630556,3448120,124016108,4.555,1.925,92.301,0,0,0,18.400,2449787.128,2237061.154,0,0,135834,435035,2.200,1.190,0.620
1671784283,5716224,653628104,3448120,124016112,3.395,1.965,93.431,0,0,0,15.200,2438442.168,2243369.714,0,0,141628,444268,2.020,1.170,0.620
1671784288,5718492,653625836,3448120,124016112,3.425,1.995,93.322,0,0,0,13.600,2509301.651,2298778.440,0,0,138345,447598,1.940,1.170,0.620
1671784293,5721924,653622400,3448120,124016116,3.120,1.855,93.653,0,0,0,14.400,2488571.326,2288646.685,0,0,137685,444418,1.950,1.180,0.630
1671784298,5730404,653613920,3448120,124016116,4.655,1.870,92.434,0,0,0,32.800,2459043.036,2249767.552,0,0,135070,432611,2.110,1.230,0.650
1671784303,5720896,653623424,3448120,124016120,3.420,1.765,93.452,0,0,0,17.600,2487782.468,2278529.492,0,0,139202,453257,2.180,1.260,0.660
1671784308,5708404,653635916,3448120,124016120,3.389,1.969,93.545,0.005,0,0,15.995,2488541.531,2292351.210,0,0,138830,447261,2.090,1.250,0.660
1671784313,5703480,653640840,3448120,124016120,4.815,2.160,91.873,0,0,0,15.201,2415464.524,2220233.397,0,0,146126,434565,1.920,1.230,0.660
1671784318,5708688,653635632,3448120,124016120,3.360,1.825,93.588,0,0,0,13.602,1960931.632,1799260.418,0,0,136162,439109,2.250,1.310,0.690
1671784323,5707136,653637180,3448120,124016124,3.485,2.005,93.465,0,0,0,16.001,2480068.036,2279745.737,0,0,139028,445421,2.150,1.310,0.690
1671784328,5700044,653644220,3448120,124016176,3.380,1.960,93.398,0,0,0,16.801,2517128.445,2299043.310,0,0,141424,453352,2.140,1.320,0.700
1671784333,5686184,653658076,3448120,124016180,5.132,1.741,92.074,0,0,0,17.608,2433634.429,2230096.511,0,0,135182,432015,2.040,1.310,0.700
1671784338,5702860,653641400,3448120,124016180,3.429,1.889,93.485,0,0,0,15.193,2444863.420,2252828.633,0,0,136987,443581,2.040,1.320,0.700
1671784343,5704320,653639936,3448120,124016184,3.445,1.870,93.526,0,0,0,18.400,2493506.431,2296370.942,0,0,138201,448399,1.960,1.320,0.710
1671784348,5713688,653630568,3448120,124016184,3.355,1.905,93.470,0,0,0,12.799,2507331.270,2303690.004,0,0,137809,447465,1.960,1.330,0.710
1671784353,5697760,653646492,3448120,124016188,3.445,1.895,93.379,0,0,0,17.601,2445928.102,2252596.001,0,0,136189,441072,2.280,1.410,0.740
1671784358,5690104,653654148,3448120,124016188,3.274,1.900,93.541,0,0,0,11.998,1982330.261,1821698.544,0,0,137710,441218,2.180,1.400,0.740
1671784363,5693064,653651188,3448120,124016188,5.130,1.855,91.893,0,0,0,23.201,2387724.468,2190046.194,0,0,135663,436909,2.330,1.440,0.760
1671784368,5697136,653647116,3448120,124016188,3.429,1.895,93.421,0,0,0,13.597,2500628.642,2294089.289,0,0,141179,448230,2.300,1.450,0.770
1671784373,5695764,653648480,3448120,124016196,3.487,1.936,93.437,0,0,0,10.405,2506886.666,2304024.952,0,0,140005,449164,2.120,1.430,0.760
1671784378,5690012,653654232,3448120,124016196,3.540,2.010,93.386,0,0,0,16.798,2538791.030,2322444.497,0,0,140361,450992,2.030,1.420,0.770
1671784383,5673908,653670336,3448120,124016196,3.370,1.875,93.556,0,0,0,13.601,2502845.379,2293002.601,0,0,137437,447700,2.030,1.420,0.770
1671784388,5686436,653657752,3448120,124016252,5.115,1.855,91.876,0,0,0,15.200,2425923.704,2221015.071,0,0,136093,438314,1.940,1.410,0.770
1671784393,5692084,653652096,3448120,124016260,3.420,2.015,93.419,0,0,0,11.999,2526218.937,2320958.532,0,0,139232,454748,1.950,1.420,0.770
1671784398,5702468,653641712,3448120,124016260,3.380,1.960,93.510,0,0,0,17.601,2473581.121,2272786.603,0,0,138312,446254,1.790,1.400,0.770
1671784403,5726676,653617504,3448120,124016260,3.334,1.955,93.382,0,0,0,13.597,2006823.331,1847606.276,0,0,139086,449478,2.050,1.460,0.790
1671784408,5730884,653613296,3448120,124016260,3.361,1.851,93.554,0,0,0,16.005,2464778.946,2266057.944,0,0,136396,442864,1.890,1.440,0.790
1671784413,5722488,653621688,3448120,124016264,3.565,1.970,93.454,0,0,0,10.400,2493572.449,2291768.179,0,0,139282,449988,2.050,1.480,0.810
1671784418,5697132,653647044,3448120,124016264,4.980,2.025,91.863,0,0,0,28.001,2482061.033,2277937.983,0,0,137615,441531,2.050,1.490,0.810
1671784423,5694516,653649652,3448120,124016272,3.465,1.830,93.497,0,0,0,19.198,2406548.918,2203073.576,0,0,136283,439731,4.210,1.940,0.960
1671784428,5713908,653630260,3448120,124016272,3.420,1.910,93.498,0,0,0,29.599,2472970.078,2264125.948,0,0,138026,445305,4.030,1.950,0.970
1671784433,5669856,653674308,3448120,124016276,3.405,2.015,93.377,0,0,0,13.600,2473917.773,2273323.121,0,0,138827,446929,3.950,1.960,0.980
1671784438,5682072,653662092,3448120,124016276,3.295,2.030,93.314,0,0,0,13.600,2481970.373,2278466.927,0,0,138864,449059,3.870,1.980,0.990
1671784443,5691028,653653136,3448120,124016276,3.390,1.900,93.420,0,0,0,16.801,2001070.055,1834429.956,0,0,139438,449276,4.200,2.080,1.030
1671784448,5706028,653638080,3448120,124016332,3.425,1.890,93.539,0,0,0,12.800,2494689.978,2281949.884,0,0,138637,443543,4.110,2.100,1.040
1671784453,5670960,653673140,3448120,124016340,3.515,1.870,93.434,0,0,0,12.000,2502229.583,2303138.296,0,0,143926,451373,3.940,2.090,1.050
1671784458,5681720,653662380,3448120,124016340,3.260,1.960,93.525,0,0,0,19.200,2445464.553,2246172.511,0,0,134448,431825,3.620,2.060,1.040
1671784463,5705028,653639072,3448120,124016340,5.305,1.965,91.576,0,0,0,13.600,2403869.885,2206354.394,0,0,138084,446480,3.490,2.060,1.050
1671784468,5696536,653647564,3448120,124016340,3.420,1.900,93.469,0,0,0,14.400,2483269.327,2277556.691,0,0,139129,446656,3.610,2.110,1.070
1671784473,5681320,653662780,3448120,124016340,3.360,2.035,93.499,0,0,0,12.000,2505189.756,2305146.437,0,0,138848,452813,3.480,2.100,1.070
1671784478,5683816,653660284,3448120,124016340,3.420,1.940,93.446,0,0,0,28.000,2465780.526,2261227.490,0,0,138464,446244,3.360,2.100,1.080
1671784483,5670332,653673760,3448120,124016348,3.365,1.750,93.666,0,0,0,18.400,2499956.400,2296351.808,0,0,138316,445980,3.580,2.170,1.110
1671784488,5688856,653655236,3448120,124016348,3.425,1.930,93.470,0,0,0,18.401,1981029.870,1806943.540,0,0,138820,446469,3.290,2.130,1.100
1671784493,5660480,653683612,3448120,124016348,3.330,1.800,93.555,0,0,0,15.999,2507373.871,2308508.845,0,0,137853,446694,3.030,2.100,1.090
1671784498,5666520,653677572,3448120,124016348,3.400,1.945,93.451,0,0,0,13.600,2474317.428,2275787.123,0,0,141747,446101,3.180,2.140,1.110
1671784503,5747588,653596496,3448120,124016356,5.145,2.135,91.632,0,0,0,12.799,2395225.406,2207903.328,0,0,135911,436919,3.090,2.140,1.120
1671784508,5746436,653597564,3448120,124016440,3.395,1.835,93.556,0,0,0,19.199,2459424.250,2260961.100,0,0,136963,441503,3,2.140,1.120
1671784513,5718560,653625440,3448120,124016440,3.464,1.890,93.530,0,0,0,17.596,2489827.875,2298074.072,0,0,139212,450092,2.840,2.120,1.120
1671784518,5726828,653617172,3448120,124016440,3.596,1.986,93.442,0,0,0,15.205,2505075.853,2300013.825,0,0,140526,451280,2.770,2.120,1.130
1671784523,5736364,653607632,3448120,124016444,3.435,1.935,93.452,0,0,0,15.200,2495240.619,2291264.551,0,0,138050,450455,2.630,2.100,1.130
1671784528,5738768,653605228,3448120,124016444,3.544,1.984,93.471,0,0,0,7.198,2016704.694,1850087.847,0,0,139866,451366,2.740,2.130,1.140
1671784533,5733860,653610132,3448120,124016448,3.496,1.965,93.338,0,0,0,1.600,2525873.061,2314729.161,0,0,139682,449805,2.760,2.150,1.150
1671784538,5733212,653610780,3448120,124016448,3.500,2.010,93.382,0,0,0,24.001,2535899.862,2323341.360,0,0,140495,456449,2.540,2.110,1.150
1671784543,5720344,653623644,3448120,124016452,3.215,1.810,93.525,0,0,0,8.801,2481835.161,2274429.297,0,0,139101,443657,2.500,2.110,1.150
1671784548,5732408,653611548,3448120,124016452,3.384,1.815,93.545,0,0,0,7.999,2526748.297,2316536.698,0,0,138737,451035,2.460,2.110,1.160
1671784553,5814384,653529568,3448120,124016456,3.645,2.025,93.283,0,0,0,9.600,2511666.676,2311863.842,0,0,139363,450271,2.420,2.100,1.160
1671784558,5922656,653421296,3448120,124016456,3.485,2.145,93.282,0,0,0,8.801,2444141.888,2253089.338,0,0,135531,441221,2.710,2.170,1.190
1671784563,6025020,653318932,3448120,124016456,5.570,2.025,91.233,0,0,0,8.000,2473105.320,2266379.725,0,0,138607,445143,2.810,2.200,1.200
1671784568,6028312,653315584,3448120,124016512,3.404,1.964,93.449,0,0,0,5.598,2502191.073,2296751.878,0,0,138319,448095,2.750,2.200,1.210
1671784573,6024540,653319348,3448120,124016520,3.401,1.836,93.481,0,0,0,1.600,2010877.080,1842926.317,0,0,138296,447277,2.690,2.190,1.210
1671784578,6031556,653312332,3448120,124016520,3.310,1.850,93.500,0,0,0,4.000,2532229.681,2321771.263,0,0,140023,451749,2.790,2.220,1.230
1671784583,6024612,653319272,3448120,124016524,3.384,1.835,93.522,0,0,0,1.600,2523088.964,2315289.389,0,0,139828,449375,2.970,2.270,1.250
1671784588,6000216,653343668,3448120,124016524,3.430,1.645,93.703,0,0,0,9.601,2510215.164,2303311.460,0,0,135006,438932,2.810,2.250,1.250
1671784593,6012312,653331568,3448120,124016528,3.371,1.985,93.483,0,0,0,8.802,2444531.910,2245193.590,0,0,138006,446391,2.670,2.230,1.240
1671784598,6003076,653340804,3448120,124016528,3.434,1.879,93.399,0,0,0,25.591,2476732.334,2278804.325,0,0,138367,445986,2.770,2.260,1.260
1671784603,6007824,653336052,3448120,124016532,3.576,1.940,93.369,0,0,0,12.002,2519299.625,2305493.524,0,0,138953,452386,2.950,2.300,1.280
1671784608,6018608,653325268,3448120,124016532,3.280,1.910,93.524,0,0,0,10.399,2451588.705,2251441.555,0,0,134371,435341,2.790,2.280,1.280
1671784613,6022804,653321068,3448120,124016536,3.545,1.990,93.295,0,0,0,0,2017458.987,1843215.693,0,0,139418,451882,2.810,2.290,1.290
1671784618,6033152,653310688,3448120,124016536,5.107,2.366,91.263,0,0,0,10.403,2452625.647,2260692.085,0,0,141589,443814,2.750,2.290,1.290
1671784623,6034564,653309276,3448120,124016536,3.215,1.890,93.563,0,0,0,5.600,2508806.638,2310108.894,0,0,141168,453006,3.170,2.380,1.330
1671784628,6036372,653307412,3448120,124016592,3.530,1.935,93.473,0,0,0,6.400,2512026.707,2314284.423,0,0,141398,448508,3.070,2.380,1.330
1671784633,6035856,653307920,3448120,124016600,3.494,1.884,93.511,0,0,0,1.599,2470721.299,2266838.159,0,0,136418,442620,2.830,2.340,1.320
1671784638,6030668,653313108,3448120,124016600,3.360,1.980,93.485,0,0,0,9.600,2548536.154,2345964.362,0,0,138851,455680,2.680,2.310,1.320
1671784643,6035484,653308292,3448120,124016600,3.331,1.946,93.568,0,0,0,8.003,2506617.561,2307877.851,0,0,137989,450060,2.470,2.280,1.310
1671784648,6056096,653287680,3448120,124016600,3.409,1.954,93.421,0,0,0,14.395,2506292.643,2308382.214,0,0,139380,452170,2.430,2.270,1.320
1671784653,6068280,653275492,3448120,124016604,3.431,2.071,93.355,0,0,0,4.802,2504691.228,2301572.652,0,0,138486,449377,2.310,2.250,1.320
1671784658,6061080,653282692,3448120,124016604,3.430,2.010,93.364,0,0,0,21.600,2035375.439,1868147.545,0,0,139845,455994,2.210,2.230,1.310
1671784663,6050516,653293252,3448120,124016608,3.230,1.870,93.632,0,0,0,3.200,2483453.579,2274347.322,0,0,135618,444029,2.110,2.210,1.310
1671784668,6058828,653284940,3448120,124016608,3.490,1.795,93.469,0,0,0,4.000,2499936.208,2293315.016,0,0,139967,446257,2.020,2.190,1.310
1671784673,6097700,653246064,3448120,124016612,5.441,1.860,91.609,0,0,0,1.600,2409016.866,2213598.505,0,0,136449,441172,2.100,2.200,1.320
1671784678,6089732,653254032,3448120,124016612,3.485,1.880,93.502,0,0,0,13.599,2447145.393,2251838.194,0,0,135771,436410,2.010,2.180,1.320
1671784683,6108980,653234784,3448120,124016612,3.339,1.970,93.397,0,0,0,7.998,2509124.077,2294743.152,0,0,138945,447362,2.170,2.210,1.330
1671784688,6128496,653215212,3448120,124016668,3.636,2.036,93.350,0,0,0,8.802,2508700.142,2311719.315,0,0,140315,454415,2.240,2.220,1.340
1671784693,6150592,653193108,3448120,124016676,3.635,2.080,93.252,0,0,0,2.400,2494072.597,2291738.676,0,0,138527,448462,2.300,2.240,1.350
1671784698,6125812,653217888,3448120,124016676,3.305,1.965,93.365,0,0,0,4.000,1962522.935,1800684.118,0,0,137410,439640,2.190,2.220,1.350
1671784703,6133936,653209764,3448120,124016676,3.425,1.845,93.479,0,0,0,1.600,2476590.965,2285314.149,0,0,138804,447357,2.340,2.250,1.360
