"pcp-dstat 5.3.6 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","server8",,,,"User:","ahmet"
"Cmdline:","dstat --epoch -m --all -l --noheaders --nocolor --output hazelcast-simulator/workers/9e09cbb246cb918bf366a4b339f78c20ef570c1c/A2_dstat.csv 5",,,,"Date:","23 Dec 2022 08:23:43 UTC"
"epoch","memory usage",,,,"total usage",,,,,"dsk/total",,"net/total",,"paging",,"system",,"load avg",,
1671784443,5231000,779221532,2157032,4903048,3.301,1.806,93.473,0,0,0,12.804,2523936.010,2319305.975,0,0,146921,443328,3.070,1.750,0.890
1671784448,5352632,779099844,2157032,4903104,3.260,2.100,93.260,0,0,0,0,2509974.160,2311105.956,0,0,147278,444237,3.230,1.800,0.910
1671784453,5459336,778993132,2157032,4903112,3.458,2.009,93.353,0,0,0,27.980,2519890.247,2312194.920,0,0,150068,448190,3.370,1.850,0.930
1671784458,5593832,778858636,2157032,4903112,5.124,1.991,91.795,0,0,0,18.413,2426456.755,2235757.482,0,0,147647,436231,3.340,1.870,0.940
1671784463,5568304,778884164,2157032,4903112,3.305,1.865,93.755,0,0,0,15.200,2487193.426,2272097.656,0,0,144374,438821,3.150,1.860,0.940
1671784468,5582328,778870140,2157032,4903112,3.210,1.950,93.581,0,0,0,16.000,2523868.724,2319472.803,0,0,146971,447837,3.300,1.910,0.970
1671784473,5563504,778888956,2157032,4903120,3.305,1.985,93.491,0,0,0,10.400,2024377.005,1852608.962,0,0,146707,447833,3.190,1.910,0.970
1671784478,5587832,778864628,2157032,4903120,3.250,1.975,93.549,0,0,0,17.600,2507524.211,2296401.502,0,0,147048,443376,3.260,1.950,0.990
1671784483,5568432,778884028,2157032,4903120,3.265,2.015,93.420,0,0,0,13.600,2537091.782,2335535.938,0,0,147519,447767,3.160,1.950,0.990
1671784488,5544688,778907772,2157032,4903120,3.203,2.055,93.533,0,0,0,16.042,2511187.973,2304762.556,0,0,147196,443593,2.910,1.910,0.990
1671784493,5547508,778904948,2157032,4903124,3.355,1.890,93.535,0,0,0,11.965,2510723.771,2299245.915,0,0,146697,445789,2.670,1.880,0.980
1671784498,5549376,778903080,2157032,4903124,3.291,1.966,93.557,0,0,0,16.805,2503253.022,2296182.338,0,0,148782,443563,2.700,1.900,1
1671784503,5554736,778897716,2157032,4903128,5.024,1.965,91.838,0.005,0,0,12.798,2423028.322,2224905.517,0,0,143913,435706,2.560,1.890,1
1671784508,5574988,778877384,2157032,4903208,3.285,2.100,93.453,0,0,0,16.802,2476966.677,2285848.161,0,0,145597,439737,2.680,1.920,1.010
1671784513,5586132,778866236,2157032,4903212,3.310,2.030,93.416,0,0,0,32.800,2035733.729,1867520.181,0,0,148329,448960,2.540,1.910,1.010
1671784518,5587776,778864592,2157032,4903212,3.315,2.030,93.480,0,0,0,20.000,2534443.797,2312503.662,0,0,147793,448948,2.500,1.910,1.020
1671784523,5596128,778856236,2157032,4903216,3.445,1.985,93.388,0,0,0,19.200,2529106.396,2314209.396,0,0,147833,446139,2.460,1.910,1.020
1671784528,5605216,778847148,2157032,4903216,3.203,1.859,93.676,0,0,0,15.190,2545635.421,2331968.139,0,0,147103,453155,2.420,1.910,1.030
1671784533,5608740,778843624,2157032,4903216,3.347,1.996,93.363,0,0,0,12.809,2558707.409,2357752.600,0,0,148615,453482,2.310,1.900,1.030
1671784538,5653752,778798612,2157032,4903216,3.440,2.155,93.232,0,0,0,16.800,2558345.474,2357920.386,0,0,147437,451995,2.360,1.910,1.040
1671784543,5676364,778775996,2157032,4903220,5.110,2.155,91.681,0,0,0,8.800,2495556.628,2280906.751,0,0,147650,442829,2.330,1.920,1.040
1671784548,5686724,778765636,2157032,4903220,3.283,1.899,93.542,0,0,0,15.988,2549257.946,2334928.049,0,0,147076,450522,2.230,1.900,1.040
1671784553,5682324,778770028,2157032,4903228,3.292,1.996,93.466,0,0,0,12.809,2544008.779,2325242.086,0,0,148228,448454,2.130,1.890,1.040
1671784558,5693856,778758496,2157032,4903228,3.420,1.955,93.563,0,0,0,17.600,1969156.900,1802642.197,0,0,144088,439580,2.040,1.870,1.040
1671784563,5695816,778756536,2157032,4903228,3.264,1.955,93.551,0,0,0,15.996,2497300.288,2279057.496,0,0,144817,440150,1.950,1.860,1.040
1671784568,5721600,778730696,2157032,4903284,3.341,2.136,93.302,0,0,0,16.005,2539898.647,2320184.461,0,0,147561,447476,2.040,1.870,1.050
1671784573,5732068,778720228,2157032,4903284,3.390,1.990,93.413,0,0,0,25.599,2540554.627,2338154.684,0,0,148011,451184,2.200,1.910,1.070
1671784578,5736092,778716200,2157032,4903288,3.455,1.975,93.461,0,0,0,22.400,2560483.181,2348241.743,0,0,148434,455248,2.340,1.950,1.080
1671784583,5732520,778719764,2157032,4903296,3.520,2.085,93.344,0,0,0,20.800,2567102.275,2356824.546,0,0,148497,455487,2.150,1.910,1.080
1671784588,5725052,778727232,2157032,4903296,4.996,2.044,91.601,0,0,0,16.788,2473795.332,2267573.789,0,0,147761,444899,2.380,1.960,1.100
1671784593,5722116,778730168,2157032,4903296,3.321,1.961,93.567,0,0,0,13.605,2550597.918,2349459.945,0,0,148100,450552,2.510,2,1.120
1671784598,5717496,778734788,2157032,4903296,3.281,1.941,93.700,0,0,0,12.004,1998521.332,1833574.176,0,0,146027,441552,2.550,2.020,1.130
1671784603,5713956,778738324,2157032,4903300,3.409,1.945,93.576,0,0,0,11.997,2547590.788,2342477.759,0,0,149853,456171,2.670,2.050,1.140
1671784608,5720712,778731564,2157032,4903304,3.286,1.890,93.676,0,0,0,20.005,2496011.889,2289519.926,0,0,145800,446779,2.850,2.100,1.160
1671784613,5717868,778734408,2157032,4903304,3.403,1.969,93.409,0,0,0,13.593,2549575.191,2351122.309,0,0,148534,453261,2.700,2.080,1.160
1671784618,5723336,778728940,2157032,4903304,3.382,2.066,93.566,0,0,0,13.607,2492753.249,2277590.943,0,0,143434,437527,2.810,2.110,1.180
1671784623,5734708,778717596,2157032,4903308,3.295,2.040,93.443,0,0,0,14.400,2548782.824,2333193.129,0,0,147952,451517,2.820,2.130,1.190
1671784628,5739484,778712764,2157032,4903364,3.240,1.860,93.526,0.005,0,0,16.001,2534061.310,2316178.255,0,0,151357,445472,2.760,2.120,1.190
1671784633,5753668,778698576,2157032,4903368,4.975,1.950,91.933,0,0,0,32.797,2516782.134,2319181.219,0,0,146464,450523,3.020,2.190,1.220
1671784638,5751960,778700284,2157032,4903368,3.355,1.865,93.470,0,0,0,16.000,2578533.264,2366931.299,0,0,147744,453021,2.780,2.150,1.210
1671784643,5745660,778706612,2157032,4903372,3.330,1.930,93.493,0,0,0,20.001,2038475.747,1867920.577,0,0,147837,450730,2.790,2.170,1.220
1671784648,5751900,778700372,2157032,4903372,3.295,1.925,93.498,0,0,0,10.400,2546135.497,2330079.657,0,0,146980,447537,2.570,2.130,1.210
1671784653,5760044,778692228,2157032,4903372,3.440,1.970,93.305,0,0,0,12.800,2527785.756,2320757.887,0,0,146982,447213,2.440,2.110,1.210
1671784658,5764616,778687656,2157032,4903372,3.239,1.930,93.423,0,0,0,0,2561795.962,2335257.459,0,0,150531,455064,2.250,2.080,1.210
1671784663,5742456,778709812,2157032,4903376,3.181,1.880,93.651,0,0,0,12.002,2505661.353,2301618.793,0,0,143970,439659,2.070,2.040,1.200
1671784668,5745432,778706832,2157032,4903380,3.299,1.899,93.474,0,0,0,17.592,2527123.463,2311144.914,0,0,147662,447280,1.980,2.020,1.200
1671784673,5707704,778744560,2157032,4903380,3.316,1.941,93.657,0,0,0,13.606,2451102.580,2252547.382,0,0,146681,434915,1.900,2.010,1.200
1671784678,5726436,778725828,2157032,4903380,5.050,2.100,91.681,0,0,0,13.599,2475548.149,2279086.571,0,0,145770,440942,2.630,2.160,1.250
1671784683,5725152,778727108,2157032,4903384,3.160,1.970,93.511,0,0,0,10.401,2026245.259,1867045.797,0,0,146976,449698,2.580,2.150,1.250
1671784688,5731508,778720700,2157032,4903436,3.325,1.780,93.564,0,0,0,16.000,2542065.286,2336576.086,0,0,147960,453173,2.450,2.130,1.250
1671784693,5726800,778725404,2157032,4903440,3.225,1.915,93.564,0,0,0,25.600,2537037.178,2329729.222,0,0,148258,449507,2.500,2.150,1.260
1671784698,5734336,778717868,2157032,4903440,3.150,1.870,93.605,0,0,0,18.400,2489889.049,2294305.587,0,0,145907,441725,2.700,2.200,1.280
