"pcp-dstat 5.3.6 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","server6",,,,"User:","ahmet"
"Cmdline:","dstat --epoch -m --all -l --noheaders --nocolor --output hazelcast-simulator/workers/9e09cbb246cb918bf366a4b339f78c20ef570c1c/A4_dstat.csv 5",,,,"Date:","23 Dec 2022 08:23:43 UTC"
"epoch","memory usage",,,,"total usage",,,,,"dsk/total",,"net/total",,"paging",,"system",,"load avg",,
1671783903,3245200,762793296,1936528,23232480,0.020,0.010,99.921,0,0,0,607.205,212749.115,6351.657,0,0,2415,3400,0.060,0.320,0.530
1671783908,3245312,762793100,1936528,23232564,0.030,0.015,99.935,0,0,0,14.400,23450.391,767.000,0,0,1111,1996,0.060,0.310,0.530
1671783913,3247136,762790092,1936528,23233748,0.035,0.015,99.914,0,0,0,32.000,255012.007,7478.536,0,0,2561,3639,0.050,0.310,0.520
1671783918,3260444,762776776,1936528,23233756,0.150,0.285,99.463,0,0,0,345.557,276.766,32.796,0,0,3877,5986,0.050,0.300,0.520
1671783923,3258700,762778520,1936528,23233756,0.010,0.005,99.953,0,0,0,100.813,19003.120,672.289,0,0,1260,2175,0.040,0.300,0.520
1671783928,3260352,762775108,1936528,23235516,0.015,0.030,99.920,0,0,0,404.801,364444.183,10529.217,0,0,3160,4218,0.040,0.290,0.520
1671783933,3260088,762775368,1936528,23235520,0,0.005,99.970,0,0,0,16.800,148.200,16.400,0,0,984,1860,0.040,0.290,0.510
1671783938,3259988,762775116,1936528,23235872,0.010,0.010,99.960,0,0,0,12.800,562.798,63.000,0,0,1440,2403,0.030,0.280,0.510
1671783943,3261480,762772184,1936528,23237312,0.030,0.030,99.899,0,0,0,369.598,378024.034,11398.941,0,0,2867,4063,0.030,0.280,0.510
1671783948,3261224,762772436,1936528,23237316,0.015,0,99.981,0,0,0,4.800,310.402,93.801,0,0,978,1907,0.030,0.270,0.500
1671783953,3264444,762767488,1936528,23239044,0.040,0.030,99.890,0,0,0,16.000,385276.121,11619.767,0,0,3359,4792,0.020,0.270,0.500
1671783958,3265604,762765624,1936528,23239748,0.010,0.010,99.935,0,0,0,363.199,141915.803,4403.588,0,0,2000,2984,0.020,0.260,0.500
1671783963,3284464,762746760,1936528,23239752,0.300,0.105,99.587,0,0,0,21.597,2169.128,1650.393,0,0,2555,3269,0.020,0.260,0.490
1671783968,3283652,762747520,1936528,23239804,0.020,0.015,99.953,0,0,0,146.419,402.052,148.419,0,0,1275,2094,0.020,0.250,0.490
1671783973,3282888,762748284,1936528,23239804,0.015,0,99.950,0,0,0,27.200,348.799,108.400,0,0,1059,2087,0.020,0.250,0.490
1671783978,3282632,762748536,1936528,23239808,0,0,99.980,0,0,0,8.000,851.802,44.200,0,0,1027,1994,0.020,0.240,0.490
1671783983,3282372,762748796,1936528,23239808,0.015,0.005,99.960,0,0,0,14.400,542.801,28.000,0,0,981,1899,0.010,0.240,0.480
1671783988,3281616,762749552,1936528,23239808,0.005,0,99.964,0,0,0,153.599,795.996,93.399,0,0,985,1905,0.010,0.240,0.480
1671783993,3280600,762750568,1936528,23239808,0.010,0.005,99.965,0,0,0,12.000,804.804,91.000,0,0,989,1917,0.010,0.230,0.480
1671783998,3280600,762750568,1936528,23239808,0,0,99.970,0,0,0,9.600,1320.796,72.400,0,0,1061,1971,0.010,0.230,0.470
1671784003,3280080,762751080,1936528,23239816,0.010,0.005,99.955,0,0,0,5.600,3487.408,175.000,0,0,992,1930,0.010,0.220,0.470
1671784008,3279376,762751752,1936528,23239848,0.005,0,99.965,0.005,0,0,13.600,965.396,139.399,0,0,966,1930,0.010,0.220,0.470
1671784013,3278864,762752264,1936528,23239848,0.005,0,99.970,0,0,0,16.800,123.000,41.600,0,0,1003,1904,0.010,0.220,0.470
1671784018,3278612,762752516,1936528,23239848,0.005,0.005,99.960,0,0,0,11.200,190.800,61.800,0,0,964,1928,0.010,0.210,0.460
1671784023,3278100,762753028,1936528,23239848,0.020,0.005,99.955,0,0,0,3.200,6263.186,240.399,0,0,1039,2064,0.010,0.210,0.460
1671784028,3277352,762753720,1936528,23239904,0.020,0.010,99.945,0,0,0,9.600,6431.813,366.201,0,0,1028,1954,0,0.200,0.460
1671784033,3276580,762754484,1936528,23239912,0.015,0.005,99.960,0,0,0,21.600,1063.999,147.400,0,0,1049,2004,0,0.200,0.450
1671784038,3276264,762754768,1936528,23239944,0.005,0,99.980,0,0,0,21.600,6084.581,359.199,0,0,1071,2014,0,0.200,0.450
1671784043,3275752,762755280,1936528,23239944,0,0.010,99.956,0,0,0,16.000,6022.234,325.802,0,0,1051,1969,0,0.190,0.450
1671784048,3275972,762755028,1936528,23239976,0.005,0,99.975,0,0,0,16.800,506.198,46.800,0,0,950,1869,0,0.190,0.450
1671784053,3274868,762756064,1936528,23240044,0.020,0,99.955,0,0,0,15.200,6373.999,442.600,0,0,1073,2036,0,0.190,0.440
1671784058,3274548,762756316,1936532,23240108,0.005,0,99.970,0,0,0,40.800,12358.012,722.801,0,0,1150,2104,0,0.180,0.440
1671784063,3273904,762756956,1936532,23240112,0.005,0.010,99.955,0,0,0,15.200,6538.604,351.200,0,0,1129,2052,0,0.180,0.440
1671784068,3273332,762757496,1936532,23240144,0.005,0.005,99.965,0,0,0,9.600,12381.410,795.201,0,0,1012,1924,0,0.180,0.440
1671784073,3272492,762758208,1936532,23240272,0.015,0.005,99.955,0,0,0,35.200,18298.011,768.800,0,0,1140,2136,0,0.170,0.430
1671784078,3272304,762758364,1936532,23240304,0.015,0,99.954,0,0,0,29.600,12315.336,444.998,0,0,1082,2048,0,0.170,0.430
1671784083,3271252,762759380,1936532,23240340,0.010,0.005,99.965,0,0,0,19.200,12267.442,365.801,0,0,1021,1999,0,0.170,0.430
1671784088,3270380,762760168,1936532,23240424,0.020,0.005,99.950,0,0,0,15.200,6262.186,195.600,0,0,1063,1968,0,0.160,0.430
1671784093,3272076,762757124,1936532,23241772,0.005,0.020,99.910,0.005,0,0,203.200,281475.237,8582.983,0,0,2736,3835,0,0.160,0.420
1671784098,3276752,762750240,1936532,23243980,0.025,0.020,99.910,0,0,0,25.600,384316.261,11425.614,0,0,3882,4958,0,0.160,0.420
1671784103,3282316,762742404,1936532,23246252,0.020,0.025,99.895,0.005,0,0,834.396,504202.382,15017.534,0,0,3976,4862,0,0.160,0.420
1671784108,3286792,762735588,1936532,23248592,0.020,0.005,99.885,0,0,0,20.000,508030.835,15095.466,0,0,3969,4858,0,0.150,0.420
1671784113,3291752,762728516,1936532,23250704,0.025,0.045,99.890,0,0,0,6.400,549148.561,16295.987,0,0,4109,5221,0,0.150,0.410
1671784118,3297968,762719452,1936532,23253552,0.025,0.035,99.880,0,0,0,10.400,548916.522,16340.574,0,0,4270,5373,0,0.150,0.410
1671784123,3281072,762733912,1936532,23255988,0.030,0.025,99.859,0.005,0,0,1982.372,540591.632,16081.575,0,0,4160,5254,0,0.140,0.410
1671784128,3285580,762727032,1936532,23258360,0.030,0.025,99.880,0,0,0,27.200,534397.452,15897.978,0,0,4170,5285,0,0.140,0.410
1671784133,3305796,762705196,1936532,23259972,0.300,0.105,99.515,0,0,0,191.990,258156.441,9382.329,0,0,4191,5329,0,0.140,0.400
1671784138,3304788,762706204,1936532,23259972,0.005,0,99.972,0,0,0,94.406,427.429,192.013,0,0,1083,1948,0,0.140,0.400
1671784143,3304004,762706988,1936532,23259972,0.005,0.005,99.970,0.005,0,0,770.400,209.600,76.800,0,0,1036,1957,0,0.130,0.400
1671784148,3596648,762414172,1936532,23260144,3.799,0.345,95.785,0,0,0,46.393,2072.868,114.182,0,0,5830,32837,0.160,0.170,0.410
1671784153,4871792,761138900,1936532,23260272,8.118,0.550,91.272,0,0,0,72.030,3202.112,2553.646,0,0,8733,39987,0.150,0.160,0.410
1671784158,5598688,760412000,1936532,23260276,19.598,5.332,72.324,0,0,0,23.185,9426765.689,17539265.474,0,0,412272,2106145,1.020,0.340,0.460
1671784163,5645940,760364748,1936532,23260276,11.442,4.853,80.283,0,0,0,16.810,13061234.492,24751349.008,0,0,416669,2434947,1.660,0.490,0.510
1671784168,5738644,760271956,1936532,23260364,6.600,2.665,88.363,0,0,0,34.401,4522343.960,6413653.464,0,0,194442,870158,1.760,0.530,0.520
1671784173,5761828,760248732,1936532,23260404,4.630,3.240,89.210,0,0,0,53.600,4177959.756,4772091.944,0,0,220811,1000068,1.940,0.590,0.540
1671784178,5776656,760233860,1936532,23260448,4.275,3.295,89.355,0,0,0,38.400,4130135.347,4716047.207,0,0,216312,1011287,1.950,0.610,0.550
1671784183,5809076,760201416,1936532,23260472,4.015,3.185,89.586,0,0,0,50.400,3280040.672,3740544.480,0,0,215841,1010481,2.270,0.700,0.580
1671784188,5827736,760182704,1936532,23260524,4.400,3.295,89.548,0,0,0,43.199,4134023.427,4711821.133,0,0,223900,1006491,2.490,0.770,0.600
1671784193,5874520,760135888,1936532,23260556,4.545,3.410,89.130,0,0,0,57.600,4180503.928,4777650.889,0,0,226086,1016196,2.690,0.840,0.630
1671784198,5893800,760116564,1936532,23260600,4.650,3.380,89.402,0,0,0,47.999,4059625.835,4622196.983,0,0,217494,990114,2.720,0.880,0.640
1671784203,5863036,760147292,1936532,23260636,4.470,3.395,89.717,0.005,0,0,60.802,4130123.731,4701863.968,0,0,217500,992626,2.900,0.950,0.660
1671784208,5884448,760125856,1936532,23260660,4.610,3.280,90.035,0,0,0,45.603,4187147.829,4777450.247,0,0,217067,986847,2.910,0.980,0.680
1671784213,5868996,760141180,1936532,23260788,4.525,3.290,89.845,0,0,0,48.797,4217329.064,4810643.625,0,0,220438,1002911,2.840,1,0.680
1671784218,5893588,760116556,1936532,23260820,4.525,3.595,89.603,0,0,0,14.400,4141889.508,4725330.972,0,0,214852,976248,2.770,1.020,0.690
1671784223,5897212,760112884,1936532,23260868,4.458,3.484,89.742,0,0,0,14.395,4196242.286,4789953.331,0,0,216048,999692,2.790,1.050,0.700
1671784228,5852680,760157384,1936532,23260900,4.637,3.496,89.645,0,0,0,5.602,3402641.817,3876306.578,0,0,227342,1009911,2.880,1.100,0.720
1671784233,5873340,760136692,1936532,23260932,4.900,3.325,89.694,0,0,0,6.400,4164196.662,4750960.339,0,0,221453,977323,3.050,1.160,0.750
1671784238,5871372,760138628,1936532,23260964,5.028,3.614,89.212,0,0,0,5.598,4214719.723,4812750.781,0,0,231692,1039469,3.130,1.210,0.760
1671784243,5878804,760131132,1936532,23261028,5.225,3.575,89.485,0,0,0,76.800,4176286.647,4770331.259,0,0,226186,1015463,3.200,1.260,0.780
1671784248,5879456,760130432,1936532,23261076,4.960,3.500,89.368,0,0,0,22.399,4262567.666,4868634.969,0,0,229549,1040536,3.180,1.290,0.790
1671784253,5878440,760131424,1936532,23261100,5.047,3.426,89.503,0,0,0,23.210,4165976.841,4751779.255,0,0,223149,1024571,3.170,1.320,0.810
1671784258,5874984,760134840,1936532,23261140,4.975,3.470,89.483,0,0,0,5.600,4259702.014,4859994.288,0,0,225298,1045506,3.070,1.330,0.810
1671784263,5880580,760129208,1936532,23261176,4.920,3.425,89.432,0,0,0,6.400,4194545.463,4795570.561,0,0,221373,1021543,3.150,1.370,0.830
1671784268,5874076,760135608,1936532,23261280,4.850,3.380,89.492,0,0,0,5.600,4210456.005,4810004.848,0,0,222331,1023886,3.380,1.450,0.860
1671784273,5874024,760135624,1936532,23261316,5.110,3.640,89.167,0,0,0,27.997,3372197.483,3852642.586,0,0,229191,1006579,3.270,1.460,0.860
1671784278,5870108,760139496,1936532,23261360,4.660,3.305,89.825,0,0,0,82.400,4205843.976,4810325.869,0,0,222117,1003852,3.410,1.520,0.890
1671784283,5870536,760139036,1936532,23261392,4.675,3.315,89.706,0,0,0,44.001,4172287.226,4761181.283,0,0,225022,1015740,3.370,1.540,0.900
1671784288,5891608,760117920,1936532,23261436,4.850,3.310,89.393,0,0,0,5.600,4297692.703,4899403.336,0,0,224345,1045230,3.340,1.570,0.910
1671784293,5908300,760101192,1936532,23261472,4.993,3.619,89.436,0.005,0,0,6.398,4248627.518,4858370.079,0,0,223383,1040974,3.480,1.620,0.930
1671784298,5887844,760121616,1936532,23261504,5.100,3.465,89.495,0,0,0,5.600,4201823.884,4800405.721,0,0,220708,1018541,3.680,1.700,0.960
1671784303,5898780,760110636,1936532,23261548,5.100,3.485,89.357,0,0,0,11.999,4251014.207,4857417.461,0,0,229591,1024744,3.700,1.740,0.980
1671784308,5897308,760112076,1936532,23261580,4.960,3.380,89.343,0,0,0,6.400,4294745.267,4895229.135,0,0,228887,1030553,4.050,1.840,1.010
1671784313,5897244,760112096,1936532,23261624,4.782,3.467,89.691,0,0,0,78.440,3337616.270,3812411.304,0,0,225192,1008866,4.040,1.880,1.030
1671784318,5895852,760113452,1936532,23261660,4.815,3.455,89.540,0,0,0,55.200,4136425.545,4721896.535,0,0,221817,1020674,3.880,1.880,1.040
1671784323,5875304,760133940,1936532,23261720,4.880,3.610,89.312,0,0,0,72.002,4272529.996,4871158.765,0,0,225514,1038058,3.730,1.880,1.040
1671784328,5874972,760134184,1936532,23261808,5.160,3.510,89.262,0,0,0,50.404,4300502.182,4913817.778,0,0,227184,1054790,3.830,1.930,1.060
1671784333,5874148,760134976,1936532,23261840,4.619,3.400,89.733,0,0,0,87.188,4145324.701,4728521.052,0,0,215317,989084,3.760,1.950,1.070
1671784338,5874004,760135088,1936532,23261872,4.790,3.410,89.411,0,0,0,52.000,4195197.610,4784613.465,0,0,224430,1042222,3.620,1.950,1.080
1671784343,5881496,760127540,1936532,23261928,4.720,3.505,89.166,0,0,0,71.201,4282734.189,4891460.746,0,0,225285,1037526,3.570,1.970,1.090
1671784348,5886768,760122236,1936532,23261960,4.843,3.474,89.163,0,0,0,55.177,4250293.927,4860146.998,0,0,223687,1040542,3.530,1.990,1.100
1671784353,5889112,760119848,1936532,23262004,4.687,3.276,89.702,0,0,0,74.430,4223715.034,4822383.848,0,0,223438,1028077,3.400,1.990,1.100
1671784358,5870340,760138592,1936532,23262032,4.855,3.415,89.270,0,0,0,47.200,3408929.864,3878497.419,0,0,234862,1032725,3.370,2,1.110
1671784363,5876672,760132220,1936532,23262072,4.530,3.345,89.511,0,0,0,80.801,4102153.442,4676898.904,0,0,219049,1004399,3.500,2.050,1.140
1671784368,5887248,760121616,1936532,23262100,4.850,3.330,89.330,0,0,0,52.800,4272447.019,4876695.573,0,0,226513,1040686,3.460,2.070,1.150
1671784373,5901432,760107388,1936532,23262144,4.770,3.270,89.550,0,0,0,81.600,4303133.406,4918817.638,0,0,224440,1030490,3.590,2.120,1.170
1671784378,5895564,760113216,1936536,23262180,4.915,3.190,89.694,0,0,0,53.599,4313027.106,4932091.201,0,0,224473,1032515,3.620,2.150,1.180
1671784383,5900220,760108520,1936536,23262220,4.845,3.080,89.942,0,0,0,84.801,4276703.759,4894025.377,0,0,220541,1031023,3.730,2.200,1.200
1671784388,5895616,760113012,1936536,23262332,4.590,3.055,89.881,0,0,0,51.201,4151777.646,4738269.326,0,0,217747,997353,3.670,2.210,1.210
1671784393,5899956,760108648,1936536,23262356,4.855,3.375,89.458,0.005,0,0,96.798,4306928.921,4924478.899,0,0,224478,1033422,3.780,2.260,1.230
1671784398,5893464,760115096,1936536,23262400,5.170,3.430,89.213,0,0,0,57.598,3402246.981,3886385.199,0,0,222661,1009439,3.880,2.300,1.250
1671784403,5872540,760135968,1936536,23262452,4.745,3.430,89.469,0,0,0,92.005,4250684.784,4862140.679,0,0,227598,1028874,3.810,2.320,1.260
1671784408,5880036,760128424,1936536,23262500,5.015,3.165,89.607,0,0,0,55.198,4214074.792,4806769.004,0,0,220122,1005446,3.820,2.340,1.280
1671784413,5879040,760129392,1936536,23262528,4.675,3.245,89.533,0,0,0,84.003,4273656.504,4876272.993,0,0,225294,1038832,3.590,2.320,1.280
1671784418,5879460,760128924,1936536,23262576,4.610,3.385,89.554,0,0,0,51.200,4251502.038,4846095.000,0,0,221382,1010665,3.390,2.300,1.270
1671784423,5866696,760141652,1936536,23262612,4.685,3.410,89.392,0,0,0,84.797,4118362.705,4697579.064,0,0,222972,1012488,3.600,2.360,1.300
1671784428,5852500,760155812,1936536,23262648,4.635,3.395,89.395,0,0,0,60.000,4234567.738,4831019.924,0,0,223642,1027827,3.630,2.390,1.310
1671784433,5864100,760144180,1936536,23262680,4.810,3.305,89.240,0,0,0,64.000,4241626.737,4840699.901,0,0,223522,1030115,3.580,2.400,1.320
1671784438,5873940,760134292,1936536,23262728,4.288,3.569,89.406,0,0,0,0,4269703.196,4869420.264,0,0,224494,1036739,3.450,2.390,1.330
1671784443,5874876,760133320,1936536,23262764,4.837,3.366,89.521,0,0,0,77.631,3420801.089,3904617.409,0,0,228357,1041574,3.580,2.430,1.350
1671784448,5884732,760123372,1936536,23262856,5.082,3.373,89.343,0,0,0,55.964,4249638.979,4844085.943,0,0,227340,1033732,3.610,2.460,1.360
1671784453,5885836,760122232,1936536,23262892,5.110,3.390,89.463,0.005,0,0,89.603,4284396.325,4889695.073,0,0,227273,1052458,3.400,2.440,1.360
1671784458,5888084,760119952,1936536,23262924,4.805,3.305,89.863,0,0,0,58.402,4184876.242,4773061.229,0,0,218327,1000369,3.370,2.450,1.370
1671784463,5898088,760109888,1936536,23262984,4.758,3.272,89.662,0,0,0,81.647,4137306.316,4719809.354,0,0,221220,1022256,3.500,2.490,1.390
1671784468,5878124,760129816,1936536,23263020,4.923,3.389,89.446,0,0,0,53.577,4265059.323,4868165.937,0,0,226106,1040113,3.460,2.500,1.400
1671784473,5882764,760125136,1936536,23263060,4.942,3.491,89.343,0,0,0,84.836,4290059.625,4891955.421,0,0,225316,1039765,3.340,2.490,1.400
1671784478,5881544,760126312,1936536,23263104,4.863,3.424,89.427,0,0,0,53.577,4243742.371,4842826.881,0,0,223661,1026527,3.230,2.480,1.410
1671784483,5879228,760128572,1936536,23263160,4.662,3.376,89.457,0,0,0,81.634,3428408.618,3912307.074,0,0,227416,1038028,3.210,2.490,1.410
1671784488,5888352,760119424,1936536,23263184,4.798,3.414,89.418,0,0,0,54.378,4245170.096,4846066.205,0,0,230231,1028152,3.520,2.570,1.440
1671784493,5883340,760124396,1936536,23263224,4.872,3.637,89.408,0,0,0,91.238,4288642.430,4888803.497,0,0,224562,1039455,3.560,2.590,1.460
1671784498,5877492,760130208,1936536,23263260,5.070,3.485,89.227,0,0,0,51.998,4259862.217,4864829.369,0,0,224400,1041485,3.350,2.560,1.460
1671784503,5877876,760129780,1936536,23263304,4.775,3.110,89.870,0,0,0,78.400,4109391.750,4689272.006,0,0,216175,1004509,3.240,2.550,1.460
1671784508,5874684,760132860,1936536,23263416,4.716,3.265,89.600,0,0,0,50.406,4199957.995,4792136.535,0,0,220199,1024393,3.220,2.560,1.470
1671784513,5888556,760118936,1936536,23263468,4.575,3.520,89.337,0,0,0,104.791,4277406.543,4877732.115,0,0,225991,1031990,3.130,2.550,1.470
1671784518,5854416,760153044,1936536,23263500,5.200,3.465,89.058,0,0,0,56.799,4287586.081,4894650.275,0,0,227001,1038163,3.120,2.560,1.480
1671784523,5864600,760142820,1936536,23263540,4.915,3.405,89.490,0,0,0,78.400,4272212.052,4877989.639,0,0,224660,1041875,3.270,2.600,1.500
1671784528,5852384,760155008,1936536,23263568,4.895,3.520,89.240,0,0,0,52.000,3444909.864,3935115.511,0,0,230696,1053934,3.410,2.640,1.520
1671784533,5858076,760149268,1936536,23263616,5.005,3.420,89.572,0,0,0,70.402,4321548.017,4937975.738,0,0,226602,1041757,3.290,2.630,1.520
1671784538,5857420,760149876,1936536,23263664,4.778,3.309,89.782,0,0,0,53.580,4348436.400,4962412.537,0,0,225568,1042112,3.190,2.620,1.520
1671784543,5855996,760151264,1936536,23263700,4.737,3.286,89.878,0,0,0,77.633,4233108.011,4838343.599,0,0,218389,1011224,3.250,2.640,1.540
1671784548,5858220,760148996,1936536,23263744,5.105,3.365,89.658,0,0,0,45.597,4303469.125,4921940.130,0,0,223121,1036535,3.310,2.660,1.550
1671784553,5861388,760145788,1936536,23263784,4.980,3.435,89.351,0,0,0,68.800,4306982.981,4927341.979,0,0,225986,1047570,3.210,2.650,1.550
1671784558,5838696,760168424,1936536,23263840,4.835,3.370,89.780,0,0,0,50.400,4194505.344,4795491.700,0,0,221323,1017843,3.430,2.710,1.580
1671784563,5837380,760169720,1936536,23263860,4.825,3.155,89.818,0,0,0,74.403,4219065.799,4831409.398,0,0,222593,1032169,3.320,2.700,1.580
1671784568,5839052,760167996,1936536,23263912,4.620,3.250,89.535,0.005,0,0,54.403,3416912.430,3901466.462,0,0,223484,1055731,3.210,2.680,1.580
1671784573,5841988,760164972,1936536,23264000,4.780,3.455,89.404,0,0,0,92.794,4310302.134,4923543.492,0,0,230083,1065535,3.110,2.670,1.580
1671784578,5842388,760164528,1936536,23264044,4.580,3.300,89.538,0,0,0,52.799,4319141.332,4933100.965,0,0,226779,1053949,3.270,2.710,1.600
1671784583,5844804,760162076,1936536,23264080,4.585,3.410,89.572,0,0,0,74.401,4335580.443,4952407.886,0,0,225614,1057070,3.330,2.730,1.610
1671784588,5829552,760177284,1936536,23264124,4.955,3.395,89.634,0,0,0,48.799,4289136.036,4892846.543,0,0,221356,1012145,3.460,2.770,1.630
1671784593,5827628,760179172,1936536,23264160,4.870,3.495,89.367,0,0,0,68.002,4196417.635,4793620.529,0,0,224877,1050520,3.420,2.780,1.640
1671784598,5838860,760167896,1936536,23264204,4.930,3.570,89.327,0,0,0,46.399,4244421.521,4852291.720,0,0,224452,1037183,3.470,2.800,1.650
1671784603,5834444,760172288,1936536,23264228,4.845,3.380,89.567,0,0,0,71.202,4321572.890,4937907.561,0,0,227154,1055749,3.270,2.770,1.650
1671784608,5828132,760178552,1936536,23264276,4.725,3.205,89.754,0,0,0,48.800,4196866.540,4784445.780,0,0,220071,1025139,3.410,2.800,1.670
1671784613,5832740,760173892,1936536,23264328,4.560,3.575,89.454,0,0,0,76.799,3453003.277,3941872.637,0,0,225074,1057287,3.300,2.790,1.670
1671784618,5842536,760164052,1936536,23264372,4.770,3.310,89.729,0,0,0,56.000,4189025.541,4791808.566,0,0,223584,1016957,3.350,2.810,1.680
1671784623,5833248,760173308,1936536,23264404,4.710,3.420,89.393,0,0,0,73.602,4307837.881,4917945.073,0,0,226097,1055858,3.240,2.800,1.680
1671784628,5840928,760165528,1936536,23264504,4.720,3.530,89.452,0,0,0,48.004,4295770.160,4904287.964,0,0,223723,1047287,3.060,2.770,1.680
1671784633,5829172,760177248,1936536,23264540,4.630,3.515,89.709,0,0,0,86.394,4243314.568,4839408.841,0,0,221092,1032558,2.900,2.740,1.680
1671784638,5826728,760179640,1936536,23264592,4.988,3.428,89.750,0,0,0,53.576,4358948.991,4979081.408,0,0,225579,1039240,2.830,2.720,1.680
1671784643,5824264,760182076,1936536,23264620,4.955,3.470,89.552,0,0,0,78.402,4297062.064,4907406.611,0,0,227122,1050724,2.840,2.730,1.690
1671784648,5836332,760169968,1936536,23264660,5.067,3.391,89.607,0,0,0,48.017,4300743.741,4913652.840,0,0,227087,1050686,2.850,2.730,1.690
1671784653,5847912,760158352,1936536,23264696,4.960,3.450,89.453,0,0,0,40.001,3416549.429,3897287.590,0,0,226281,1035572,2.700,2.700,1.690
1671784658,5825508,760180716,1936536,23264736,4.750,3.370,89.575,0,0,0,47.200,4339023.373,4962387.581,0,0,235992,1063219,2.810,2.730,1.700
1671784663,5820552,760185632,1936536,23264776,4.665,3.310,89.686,0.005,0,0,52.001,4227288.746,4828248.521,0,0,223258,1017883,2.660,2.700,1.700
1671784668,5814228,760191916,1936536,23264816,4.595,3.385,89.555,0,0,0,52.000,4276133.105,4879815.919,0,0,225096,1035821,2.530,2.670,1.690
1671784673,5813544,760192552,1936536,23264864,4.670,3.280,89.690,0,0,0,67.200,4142651.714,4727204.964,0,0,221668,1000732,2.650,2.690,1.710
1671784678,5787564,760218500,1936536,23264896,4.685,3.195,89.709,0,0,0,48.800,4182313.432,4769133.185,0,0,222535,1014400,2.520,2.660,1.700
1671784683,5799492,760206532,1936536,23264936,4.865,3.350,89.418,0,0,0,69.602,4298280.903,4904069.415,0,0,227210,1048381,2.560,2.670,1.710
1671784688,5810780,760195200,1936536,23264980,4.985,3.405,89.318,0,0,0,56.799,4304079.275,4910187.868,0,0,228210,1048038,2.510,2.660,1.710
1671784693,5823924,760181956,1936536,23265080,4.985,3.340,89.387,0,0,0,86.393,4284730.455,4889670.556,0,0,227041,1034881,2.710,2.700,1.730
